이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
스페로스페라,간이 음식 포장 판매 전문점,장전2동,부산광역시 금정구 장전동 419-56,부산광역시 금정구 부산대학로63번길 22,129.0839202,35.23065369
임프레저트,제과점업,장전1동,부산광역시 금정구 장전동 74-60,부산광역시 금정구 금강로335번길 118,129.080144,35.23803599
두근두근주먹밥,김밥 및 기타 간이 음식점업,장전1동,부산광역시 금정구 장전동 146-6,부산광역시 금정구 수림로85번길 61,129.0831076,35.23710187
명천떡방아간,떡류 제조업,부곡2동,부산광역시 금정구 부곡동 292-24,부산광역시 금정구 동부곡로9번길 9,129.0928755,35.22611954
권스와아이들,제과점업,장전2동,부산광역시 금정구 장전동 421-23,부산광역시 금정구 부산대학로 45,129.0863375,35.23112568
블룸,간이 음식 포장 판매 전문점,구서2동,부산광역시 금정구 구서동 769-13,부산광역시 금정구 금샘로 327,129.0840625,35.25252206
파리바게뜨 동래역점,제과점업,명륜동,부산광역시 동래구 명륜동 503-7,부산광역시 동래구 명륜로129번길 8,129.0817387,35.20545002
던킨도넛,제과점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.085065,35.22088354
송스베이커리카페,제과점업,부곡3동,부산광역시 금정구 부곡동 65-15,부산광역시 금정구 수림로 26,129.0897611,35.23999696
강다짐삼각김밥,간이 음식 포장 판매 전문점,장전2동,부산광역시 금정구 장전동 402-3,부산광역시 금정구 부산대학로64번길 6,129.084411,35.23180771
별난씨호떡,간이 음식 포장 판매 전문점,장전2동,부산광역시 금정구 장전동 643-306,부산광역시 금정구 금정로60번길 46,129.0886955,35.22928271
세이지케이크,간이 음식 포장 판매 전문점,장전2동,부산광역시 금정구 장전동 293-166,부산광역시 금정구 금정로60번길 27-8,129.0880304,35.22989795
라면다방,간이 음식 포장 판매 전문점,명륜동,부산광역시 동래구 명륜동 676-114,부산광역시 동래구 명륜로187번길 3,129.0822816,35.21036998
김밥천국,김밥 및 기타 간이 음식점업,부곡4동,부산광역시 금정구 부곡동 394-21,부산광역시 금정구 오시게로42번길 18,129.0879579,35.22064441
베러댄와플명륜점,커피 전문점,명륜동,부산광역시 동래구 명륜동 777,부산광역시 동래구 시실로 23,129.0866305,35.21683743
본비당,제과점업,구서1동,부산광역시 금정구 구서동 468-32,부산광역시 금정구 금정로193번길 6,129.0882015,35.24214158
오정은a김밥동래래미안점,한식 일반 음식점업,온천2동,부산광역시 동래구 온천동 782-9,부산광역시 동래구 충렬대로107번길 116,129.0733473,35.21180301
삼첩분식 부산대점,김밥 및 기타 간이 음식점업,장전1동,부산광역시 금정구 장전동 388-37,부산광역시 금정구 금강로 285,129.0855314,35.23352762
삐삐콩,제과점업,온천2동,부산광역시 동래구 온천동 1408-6,부산광역시 동래구 충렬대로95번길 15,129.0716424,35.20866014
할매손충무김밥,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
쿠루미제과,제과점업,명륜동,부산광역시 동래구 명륜동 721-21,부산광역시 동래구 온천천로 71-1,129.0804648,35.21275323
여우애김밥부산명륜점,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 696-147,부산광역시 동래구 명륜로 195,129.0825566,35.21124838
로자스,제과점업,장전2동,부산광역시 금정구 장전동 643-318,부산광역시 금정구 장전온천천로 35,129.0886653,35.22810272
베스킨라빈스부산대역점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 293-116,부산광역시 금정구 금정로60번길 37,129.0883178,35.22954155
대미공방,간이 음식 포장 판매 전문점,온천1동,부산광역시 동래구 온천동 178-7,부산광역시 동래구 중앙대로1473번길 13,129.0824199,35.21750471
혹시2,제과점업,온천3동,부산광역시 동래구 온천동 1838,부산광역시 동래구 아시아드대로255번길 14,129.0681029,35.20763929
우리집김밥,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 781,부산광역시 동래구 중앙대로1381번길 81-4,129.0735609,35.21156505
애플꼬마김밥 부산대점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 400-54,부산광역시 금정구 부산대학로63번길 7,129.0842767,35.23127835
코코호도 온천점,제과점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
브레드빈,제과점업,부곡2동,부산광역시 금정구 부곡동 296-100,부산광역시 금정구 서부곡로 2,129.0915426,35.22596236
딜리버리멀티샵,간이 음식 포장 판매 전문점,부곡2동,부산광역시 금정구 부곡동 244-7,부산광역시 금정구 부산대학로 10,129.0899786,35.23306339
다옴;떡카페,제과점업,구서2동,부산광역시 금정구 구서동 1049,부산광역시 금정구 금강로 503,129.0864946,35.2526874
미성분식,한식 면 요리 전문점,온천2동,부산광역시 동래구 온천동 750-64,부산광역시 동래구 중앙대로1367번길 32-11,129.0763497,35.21026463
명품달인김밥구서점,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 1059,부산광역시 금정구 수림로72번길 163,129.0875253,35.24661392
참새방앗간,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 548-39,부산광역시 동래구 명륜로129번다길 25,129.0791198,35.20651334
샐러드앤가든 부산대점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 745,부산광역시 금정구 금정로 20,129.0867411,35.22758622
이도씨베이킹,제과점업,장전2동,부산광역시 금정구 장전동 293-105,부산광역시 금정구 장전로12번길 52-4,129.0885776,35.22982543
이삭토스트부산_ 부곡점,피자; 햄버거; 샌드위치 및 유사 음식점업,부곡3동,부산광역시 금정구 부곡동 26-9,부산광역시 금정구 오륜대로 21,129.0946498,35.24173273
위위케이크스튜디오,제과점업,명륜동,부산광역시 동래구 명륜동 796,부산광역시 동래구 명륜로139번길 22,129.0812101,35.20667567
온담가,제과점업,온천3동,부산광역시 동래구 온천동 1457-7,부산광역시 동래구 충렬대로140번길 24,129.0753855,35.20430653
브랜드김밥 동래점,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 1850,부산광역시 동래구 온천장로65번길 9,129.0798113,35.21640511
화이트리에,제과점업,온천2동,부산광역시 동래구 온천동 782-40,부산광역시 동래구 충렬대로107번길 104,129.0734895,35.21134999
던킨도너츠온천장역점,제과점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.085065,35.22088354
온담떡공방,떡류 제조업,명륜동,부산광역시 동래구 명륜동 795,부산광역시 동래구 명륜로 222,129.0836692,35.21396872
태이아트,간이 음식 포장 판매 전문점,온천1동,부산광역시 동래구 온천동 154-58,부산광역시 동래구 온천장로117번길 19,129.0838964,35.22070541
버터레코드,간이 음식 포장 판매 전문점,장전2동,부산광역시 금정구 장전동 643-306,부산광역시 금정구 금정로60번길 46,129.0886955,35.22928271
진만두가,간이 음식 포장 판매 전문점,구서2동,부산광역시 금정구 구서동 816-11,부산광역시 금정구 중앙대로1945번길 50,129.0884007,35.25804335
보노베리,제과점업,장전1동,부산광역시 금정구 장전동 394-4,부산광역시 금정구 장전온천천로 83,129.0887747,35.23237227
몽중양과,제과점업,장전1동,부산광역시 금정구 장전동 263-58,부산광역시 금정구 금강로321번길 35,129.0846062,35.23685979
베리베리케이크,제과점업,장전1동,부산광역시 금정구 장전동 213-3,부산광역시 금정구 금정로161번길 9,129.0872832,35.23888627
명랑핫도그미남역점,간이 음식 포장 판매 전문점,온천2동,부산광역시 동래구 온천동 1394-1,부산광역시 동래구 충렬대로75번길 10,129.0693484,35.20869038
카페미엔느,제과점업,장전2동,부산광역시 금정구 장전동 417-11,부산광역시 금정구 금정로 79,129.0864742,35.23174512
금정떡방앗간,곡물 제분업,온천3동,부산광역시 동래구 온천동 1459-30,부산광역시 동래구 충렬대로108번길 73,129.0734544,35.20349254
동래호밀호두,제과점업,명륜동,부산광역시 동래구 명륜동 533-1,부산광역시 동래구 온천천로 149,129.0789679,35.20615549
포케올데이 부산대점,김밥 및 기타 간이 음식점업,장전1동,부산광역시 금정구 장전동 387-15,부산광역시 금정구 금강로279번길 20,129.0846078,35.23348947
모어샌드위치 동래점,피자; 햄버거; 샌드위치 및 유사 음식점업,온천2동,부산광역시 동래구 온천동 784-8,부산광역시 동래구 금강로8번가길 15,129.0724254,35.2118188
대단한탕후루 부산대점,간이 음식 포장 판매 전문점,장전2동,부산광역시 금정구 장전동 643-3,부산광역시 금정구 장전온천천로 47,129.0890372,35.22933087
달콤왕가탕후루 동래역점,간이 음식 포장 판매 전문점,명륜동,부산광역시 동래구 명륜동 539-6,부산광역시 동래구 명륜로129번길 46,129.0797384,35.20536726
동그라미,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 1078,부산광역시 금정구 금정로233번길 63,129.0903117,35.24732277
꽃채움김밥,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 533-229,부산광역시 동래구 온천천로 165,129.0789589,35.20493909
온김밥,김밥 및 기타 간이 음식점업,장전1동,부산광역시 금정구 장전동 384-49,부산광역시 금정구 금정로119번길 15,129.0866861,35.23530099
배스킨라빈스,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 560-6,부산광역시 동래구 명륜로129번길 2,129.0819834,35.20557198
분잉,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 334-55,부산광역시 금정구 장전로 33,129.0852495,35.2285221
지앤지 온천점,제과점업,온천1동,부산광역시 동래구 온천동 189-19,부산광역시 동래구 금강공원로 19,129.082154,35.21869881
원더풀꽈배기장전점,제과점업,부곡3동,부산광역시 금정구 부곡동 225-1,부산광역시 금정구 중앙대로1719번길 61,129.0889225,35.23770451
귀족떡볶이,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 189-40,부산광역시 동래구 차밭골로20번길 72,129.0820337,35.2187189
브레드바스켓,제과점업,장전2동,부산광역시 금정구 장전동 296-25,부산광역시 금정구 장전로 10,129.0876257,35.22782328
장호덕손만두 부산대점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 421-12,부산광역시 금정구 금정로 59-8,129.0857852,35.23014394
온천충무김밥,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 137-5,부산광역시 동래구 금강공원로20번길 42,129.0830617,35.22070176
뚜레쥬르,제과점업,구서2동,부산광역시 금정구 구서동 718-7,부산광역시 금정구 금강로 479,129.0876145,35.2500908
보노베리,제과점업,장전2동,부산광역시 금정구 장전동 414-1,부산광역시 금정구 장전온천천로 67-1,129.0888165,35.23100181
은화수식당 동래점,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 450-4,부산광역시 동래구 명륜로103번길 20,129.0820738,35.20309225
빠다리아,제과점업,부곡2동,부산광역시 금정구 부곡동 981,부산광역시 금정구 중앙대로1629번길 16,129.0896476,35.2308613
삼첩분식사직 온천점,간이 음식 포장 판매 전문점,온천3동,부산광역시 동래구 온천동 1376-20,부산광역시 동래구 여고북로73번길 19,129.0688541,35.20132739
쉐프윤찹쌀꽈배기 금정점,제과점업,부곡3동,부산광역시 금정구 부곡동 64-23,부산광역시 금정구 부곡온천천로 190,129.0905686,35.24235302
미당만두,간이 음식 포장 판매 전문점,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
스텔라떡볶이부산부곡장전점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 629-6,부산광역시 금정구 금강로 204,129.0828141,35.22648239
간지떡볶이,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 425-27,부산광역시 동래구 동래로 1,129.0770182,35.21409207
뚜레쥬르 동래점,제과점업,명륜동,부산광역시 동래구 명륜동 533-95,부산광역시 동래구 온천천로 149-1,129.0789983,35.20605584
부산떡집떡바라기,떡류 제조업,온천3동,부산광역시 동래구 온천동 1468-2,부산광역시 동래구 충렬대로108번길 92,129.0734907,35.20276198
마블스크림 부산대점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 643-117,부산광역시 금정구 장전온천천로 51,129.0888241,35.22958687
츄러스1500 부산대점,간이 음식 포장 판매 전문점,장전1동,부산광역시 금정구 장전동 155-16,부산광역시 금정구 수림로61번길 49,129.0855384,35.23766376
꾸움다락,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1452-27,부산광역시 동래구 충렬대로126번길 44,129.0736152,35.2042017
홍이정김밥,김밥 및 기타 간이 음식점업,구서2동,부산광역시 금정구 구서동 166-12,부산광역시 금정구 두실로15번길 90,129.0894084,35.25663818
바람,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 458-11,부산광역시 금정구 금강로415번길 6,129.0880519,35.24487464
디에이크,제과점업,구서1동,부산광역시 금정구 구서동 413-2,부산광역시 금정구 수림로72번길 160,129.0880056,35.2464975
온리김밥,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 576-5,부산광역시 금정구 식물원로 55,129.0823636,35.22518348
뚜레쥬르명륜2차 아이파크점,제과점업,명륜동,부산광역시 동래구 명륜동 9-2,부산광역시 동래구 시실로24번길 5,129.0864,35.21640885
싸다김밥 부산대점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 310-3,부산광역시 금정구 금정로68번길 2,129.0866212,35.23062516
떡당,떡류 제조업,장전2동,부산광역시 금정구 장전동 636-40,부산광역시 금정구 금정로19번길 4,129.085494,35.2264903
데이브라운,제과점업,온천1동,부산광역시 동래구 온천동 178-7,부산광역시 동래구 중앙대로1473번길 13,129.0824199,35.21750471
브레드빈,제과점업,구서2동,부산광역시 금정구 구서동 163-13,부산광역시 금정구 중앙대로 1947,129.0910968,35.25821304
지하철집,김밥 및 기타 간이 음식점업,부곡4동,부산광역시 금정구 부곡동 873-40,부산광역시 금정구 오시게로 34-2,129.0870661,35.22055166
얌샘김밥부산장전역점,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 223-56,부산광역시 금정구 중앙대로1719번길 30,129.0904765,35.23791196
진주떡집,곡물 제분업,명륜동,부산광역시 동래구 명륜동 676-105,부산광역시 동래구 문화로 5-1,129.0831201,35.21052677
호떡이네분식,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1459-47,부산광역시 동래구 충렬대로108번길 97,129.0738997,35.20243957
길목집,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 산 29-4,부산광역시 금정구 산성로 961,129.0757737,35.23119023
써브웨이부산 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-5,부산광역시 동래구 명륜로129번길 20,129.0812782,35.20547597
찹찹떡떡롯데동래점 백화점,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
벽초당매점,간이 음식 포장 판매 전문점,온천1동,부산광역시 동래구 온천동 84-41,부산광역시 동래구 금강로 145,129.0806511,35.22177054
옐로YELLO,제과점업,부곡1동,부산광역시 금정구 부곡동 324-9,부산광역시 금정구 동부곡로6번길 54,129.0914543,35.22337759
원더풀명품찹쌀꽈배기,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1459-45,부산광역시 동래구 여고북로 179,129.0745358,35.20241065
깜빠뉴베이커리,제과점업,온천3동,부산광역시 동래구 온천동 1468-26,부산광역시 동래구 여고북로 163,129.0737479,35.20208171
금샘김밥,김밥 및 기타 간이 음식점업,구서2동,부산광역시 금정구 구서동 769-13,부산광역시 금정구 금샘로 327,129.0840625,35.25252206
도르리충무김밥동래메가마트점,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
명품달인김밥 온천점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 617-18,부산광역시 금정구 온천장로125번길 58,129.0826819,35.22388936
가족찬,간이 음식 포장 판매 전문점,부곡3동,부산광역시 금정구 부곡동 225-68,부산광역시 금정구 중앙대로1685번길 30,129.0900423,35.2351169
진만두가,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1468-27,부산광역시 동래구 여고북로 157,129.0734596,35.2019695
