이름,지번주소,요일,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,휴무여부,비고,
올베이크,부산광역시 금정구 장전동 385-1,3,12:00,18:00,,,,,,
올베이크,부산광역시 금정구 장전동 385-1,4,12:00,18:00,,,,,,
올베이크,부산광역시 금정구 장전동 385-1,5,12:00,18:00,,,,,,
올베이크,부산광역시 금정구 장전동 385-1,6,12:00,18:00,,,,,,
컵넛부산대 정문점,부산광역시 금정구 장전동 387-15,0,12:00,21:00,,,,,,
컵넛부산대 정문점,부산광역시 금정구 장전동 387-15,1,12:00,21:00,,,,,,
컵넛부산대 정문점,부산광역시 금정구 장전동 387-15,2,12:00,21:00,,,,,,
컵넛부산대 정문점,부산광역시 금정구 장전동 387-15,3,12:00,21:00,,,,,,
컵넛부산대 정문점,부산광역시 금정구 장전동 387-15,4,12:00,21:00,,,,,,
컵넛부산대 정문점,부산광역시 금정구 장전동 387-15,5,12:00,21:00,,,,,,
컵넛부산대 정문점,부산광역시 금정구 장전동 387-15,6,12:00,21:00,,,,,,
포케올데이 부산대점,부산광역시 금정구 장전동 387-15,0,,,,,,,,
포케올데이 부산대점,부산광역시 금정구 장전동 387-15,1,,,,,,,,
포케올데이 부산대점,부산광역시 금정구 장전동 387-15,2,,,,,,,,
포케올데이 부산대점,부산광역시 금정구 장전동 387-15,3,,,,,,,,
포케올데이 부산대점,부산광역시 금정구 장전동 387-15,4,,,,,,,,
포케올데이 부산대점,부산광역시 금정구 장전동 387-15,5,,,,,,,,
포케올데이 부산대점,부산광역시 금정구 장전동 387-15,6,,,,,,,,
삼첩분식 부산대점,부산광역시 금정구 장전동 388-37,0,,,,,,,,
삼첩분식 부산대점,부산광역시 금정구 장전동 388-37,1,,,,,,,,
삼첩분식 부산대점,부산광역시 금정구 장전동 388-37,2,,,,,,,,
삼첩분식 부산대점,부산광역시 금정구 장전동 388-37,3,,,,,,,,
삼첩분식 부산대점,부산광역시 금정구 장전동 388-37,4,,,,,,,,
삼첩분식 부산대점,부산광역시 금정구 장전동 388-37,5,,,,,,,,
삼첩분식 부산대점,부산광역시 금정구 장전동 388-37,6,,,,,,,,
록록빵가게,부산광역시 금정구 장전동 393-12,0,,,,,,TRUE,,
록록빵가게,부산광역시 금정구 장전동 393-12,1,,,,,,TRUE,,
록록빵가게,부산광역시 금정구 장전동 393-12,2,,,,,,TRUE,,
록록빵가게,부산광역시 금정구 장전동 393-12,3,12:00,19:00,,,,,,
록록빵가게,부산광역시 금정구 장전동 393-12,4,12:00,19:00,,,,,,
록록빵가게,부산광역시 금정구 장전동 393-12,5,12:00,19:00,,,,,,
록록빵가게,부산광역시 금정구 장전동 393-12,6,12:00,19:00,,,,,,
깐도분식,부산광역시 금정구 장전동 393-2,0,,,,,,,,
깐도분식,부산광역시 금정구 장전동 393-2,1,,,,,,,,
깐도분식,부산광역시 금정구 장전동 393-2,2,,,,,,,,
깐도분식,부산광역시 금정구 장전동 393-2,3,,,,,,,,
깐도분식,부산광역시 금정구 장전동 393-2,4,,,,,,,,
깐도분식,부산광역시 금정구 장전동 393-2,5,,,,,,,,
깐도분식,부산광역시 금정구 장전동 393-2,6,,,,,,,,
보노베리,부산광역시 금정구 장전동 394-4,0,,,,,,,,
보노베리,부산광역시 금정구 장전동 394-4,1,,,,,,,,
보노베리,부산광역시 금정구 장전동 394-4,2,,,,,,,,
보노베리,부산광역시 금정구 장전동 394-4,3,,,,,,,,
보노베리,부산광역시 금정구 장전동 394-4,4,,,,,,,,
보노베리,부산광역시 금정구 장전동 394-4,5,,,,,,,,
보노베리,부산광역시 금정구 장전동 394-4,6,,,,,,,,
앤티앤스프레즐,부산광역시 금정구 장전동 40,0,,,,,,,,
앤티앤스프레즐,부산광역시 금정구 장전동 40,1,,,,,,,,
앤티앤스프레즐,부산광역시 금정구 장전동 40,2,,,,,,,,
앤티앤스프레즐,부산광역시 금정구 장전동 40,3,,,,,,,,
앤티앤스프레즐,부산광역시 금정구 장전동 40,4,,,,,,,,
앤티앤스프레즐,부산광역시 금정구 장전동 40,5,,,,,,,,
앤티앤스프레즐,부산광역시 금정구 장전동 40,6,,,,,,,,
청년다방 부산대점,부산광역시 금정구 장전동 40,0,,,,,,,,
청년다방 부산대점,부산광역시 금정구 장전동 40,1,,,,,,,,
청년다방 부산대점,부산광역시 금정구 장전동 40,2,,,,,,,,
청년다방 부산대점,부산광역시 금정구 장전동 40,3,,,,,,,,
청년다방 부산대점,부산광역시 금정구 장전동 40,4,,,,,,,,
청년다방 부산대점,부산광역시 금정구 장전동 40,5,,,,,,,,
청년다방 부산대점,부산광역시 금정구 장전동 40,6,,,,,,,,
더크로와상,부산광역시 금정구 장전동 400-1,0,10:30,20:30,,,,,,
더크로와상,부산광역시 금정구 장전동 400-1,1,10:30,20:30,,,,,,
더크로와상,부산광역시 금정구 장전동 400-1,2,10:30,20:30,,,,,,
더크로와상,부산광역시 금정구 장전동 400-1,3,10:30,20:30,,,,,,
더크로와상,부산광역시 금정구 장전동 400-1,4,10:30,20:30,,,,,,
더크로와상,부산광역시 금정구 장전동 400-1,5,10:30,20:30,,,,,,
더크로와상,부산광역시 금정구 장전동 400-1,6,10:30,20:30,,,,,,
따봉분식,부산광역시 금정구 장전동 400-40 ,0,,,,,,,,
따봉분식,부산광역시 금정구 장전동 400-40 ,1,,,,,,,,
따봉분식,부산광역시 금정구 장전동 400-40 ,2,,,,,,,,
따봉분식,부산광역시 금정구 장전동 400-40 ,3,,,,,,,,
따봉분식,부산광역시 금정구 장전동 400-40 ,4,,,,,,,,
따봉분식,부산광역시 금정구 장전동 400-40 ,5,,,,,,,,
따봉분식,부산광역시 금정구 장전동 400-40 ,6,,,,,,,,
애플꼬마김밥 부산대점,부산광역시 금정구 장전동 400-54,0,,,,,,,,
애플꼬마김밥 부산대점,부산광역시 금정구 장전동 400-54,1,,,,,,,,
애플꼬마김밥 부산대점,부산광역시 금정구 장전동 400-54,2,,,,,,,,
애플꼬마김밥 부산대점,부산광역시 금정구 장전동 400-54,3,,,,,,,,
애플꼬마김밥 부산대점,부산광역시 금정구 장전동 400-54,4,,,,,,,,
애플꼬마김밥 부산대점,부산광역시 금정구 장전동 400-54,5,,,,,,,,
애플꼬마김밥 부산대점,부산광역시 금정구 장전동 400-54,6,,,,,,,,
원조토스트,부산광역시 금정구 장전동 400-54,0,0:00,,,,,,,
원조토스트,부산광역시 금정구 장전동 400-54,1,0:00,,,,,,,
원조토스트,부산광역시 금정구 장전동 400-54,2,0:00,,,,,,,
원조토스트,부산광역시 금정구 장전동 400-54,3,0:00,,,,,,,
원조토스트,부산광역시 금정구 장전동 400-54,4,0:00,,,,,,,
원조토스트,부산광역시 금정구 장전동 400-54,5,0:00,,,,,,,
원조토스트,부산광역시 금정구 장전동 400-54,6,0:00,,,,,,,
명물토스트,부산광역시 금정구 장전동 400-61,0,9:00,,,,,,,
명물토스트,부산광역시 금정구 장전동 400-61,1,9:00,,,,,,,
명물토스트,부산광역시 금정구 장전동 400-61,2,9:00,,,,,,,
명물토스트,부산광역시 금정구 장전동 400-61,3,9:00,,,,,,,
명물토스트,부산광역시 금정구 장전동 400-61,4,9:00,,,,,,,
명물토스트,부산광역시 금정구 장전동 400-61,5,9:00,,,,,,,
명물토스트,부산광역시 금정구 장전동 400-61,6,9:00,,,,,,,
더기베이글,부산광역시 금정구 장전동 401-11,0,,,,,,TRUE,,
더기베이글,부산광역시 금정구 장전동 401-11,1,9:00,19:00,,,,,,
더기베이글,부산광역시 금정구 장전동 401-11,2,9:00,19:00,,,,,,
더기베이글,부산광역시 금정구 장전동 401-11,3,9:00,19:00,,,,,,
더기베이글,부산광역시 금정구 장전동 401-11,4,9:00,19:00,,,,,,
더기베이글,부산광역시 금정구 장전동 401-11,5,9:00,19:00,,,,,,
더기베이글,부산광역시 금정구 장전동 401-11,6,,,,,,TRUE,,
강다짐삼각김밥,부산광역시 금정구 장전동 402-3,0,9:00,13:30,,,,,,
강다짐삼각김밥,부산광역시 금정구 장전동 402-3,1,9:30,18:30,14:00,16:00,,,,
강다짐삼각김밥,부산광역시 금정구 장전동 402-3,2,9:30,18:30,14:00,16:00,,,,
강다짐삼각김밥,부산광역시 금정구 장전동 402-3,3,9:30,18:30,14:00,16:00,,,,
강다짐삼각김밥,부산광역시 금정구 장전동 402-3,4,9:30,18:30,14:00,16:00,,,,
강다짐삼각김밥,부산광역시 금정구 장전동 402-3,5,9:30,18:30,14:00,16:00,,,,
강다짐삼각김밥,부산광역시 금정구 장전동 402-3,6,9:00,13:30,,,,,,
부대쌀떡볶이,부산광역시 금정구 장전동 403-23,0,,,,,,,,
부대쌀떡볶이,부산광역시 금정구 장전동 403-23,1,,,,,,,,
부대쌀떡볶이,부산광역시 금정구 장전동 403-23,2,,,,,,,,
부대쌀떡볶이,부산광역시 금정구 장전동 403-23,3,,,,,,,,
부대쌀떡볶이,부산광역시 금정구 장전동 403-23,4,,,,,,,,
부대쌀떡볶이,부산광역시 금정구 장전동 403-23,5,,,,,,,,
부대쌀떡볶이,부산광역시 금정구 장전동 403-23,6,,,,,,,,
부산대정문토스트,부산광역시 금정구 장전동 403-23,0,7:30,,,,,,,
부산대정문토스트,부산광역시 금정구 장전동 403-23,1,7:30,,,,,,,
부산대정문토스트,부산광역시 금정구 장전동 403-23,2,7:30,,,,,,,
부산대정문토스트,부산광역시 금정구 장전동 403-23,3,7:30,,,,,,,
부산대정문토스트,부산광역시 금정구 장전동 403-23,4,7:30,,,,,,,
부산대정문토스트,부산광역시 금정구 장전동 403-23,5,7:30,,,,,,,
부산대정문토스트,부산광역시 금정구 장전동 403-23,6,7:30,,,,,,,
계도,부산광역시 금정구 장전동 412-10,0,,,,,,,,
계도,부산광역시 금정구 장전동 412-10,1,,,,,,,,
계도,부산광역시 금정구 장전동 412-10,2,,,,,,,,
계도,부산광역시 금정구 장전동 412-10,3,,,,,,,,
계도,부산광역시 금정구 장전동 412-10,4,,,,,,,,
계도,부산광역시 금정구 장전동 412-10,5,,,,,,,,
계도,부산광역시 금정구 장전동 412-10,6,,,,,,,,
블루그로토,부산광역시 금정구 장전동 412-45,0,10:30,21:00,,,,,,
블루그로토,부산광역시 금정구 장전동 412-45,1,10:30,19:00,,,18:30,,,
블루그로토,부산광역시 금정구 장전동 412-45,2,10:30,19:00,,,18:30,,,
블루그로토,부산광역시 금정구 장전동 412-45,3,10:30,19:00,,,18:30,,,
블루그로토,부산광역시 금정구 장전동 412-45,4,10:30,19:00,,,18:30,,,
블루그로토,부산광역시 금정구 장전동 412-45,5,10:30,19:00,,,18:30,,,
블루그로토,부산광역시 금정구 장전동 412-45,6,10:30,21:00,,,,,,
보노베리,부산광역시 금정구 장전동 414-1,0,10:00,22:15,,,21:45,,,
보노베리,부산광역시 금정구 장전동 414-1,1,10:00,22:15,,,21:45,,,
보노베리,부산광역시 금정구 장전동 414-1,2,10:00,22:15,,,21:45,,,
보노베리,부산광역시 금정구 장전동 414-1,3,10:00,22:15,,,21:45,,,
보노베리,부산광역시 금정구 장전동 414-1,4,10:00,22:15,,,21:45,,,
보노베리,부산광역시 금정구 장전동 414-1,5,10:00,22:15,,,21:45,,,
보노베리,부산광역시 금정구 장전동 414-1,6,10:00,22:15,,,21:45,,,
미스터빠삭,부산광역시 금정구 장전동 414-11,0,11:00,21:00,,,20:55,,,
미스터빠삭,부산광역시 금정구 장전동 414-11,1,11:00,21:00,,,20:55,,,
미스터빠삭,부산광역시 금정구 장전동 414-11,2,11:00,21:00,,,20:55,,,
미스터빠삭,부산광역시 금정구 장전동 414-11,3,11:00,21:00,,,20:55,,,
미스터빠삭,부산광역시 금정구 장전동 414-11,4,11:00,21:00,,,20:55,,,
미스터빠삭,부산광역시 금정구 장전동 414-11,5,11:00,21:00,,,20:55,,,
미스터빠삭,부산광역시 금정구 장전동 414-11,6,11:00,21:00,,,20:55,,,
와플대학 부산대점,부산광역시 금정구 장전동 414-3,0,,,,,,,,
와플대학 부산대점,부산광역시 금정구 장전동 414-3,1,,,,,,,,
와플대학 부산대점,부산광역시 금정구 장전동 414-3,2,,,,,,,,
와플대학 부산대점,부산광역시 금정구 장전동 414-3,3,,,,,,,,
와플대학 부산대점,부산광역시 금정구 장전동 414-3,4,,,,,,,,
와플대학 부산대점,부산광역시 금정구 장전동 414-3,5,,,,,,,,
와플대학 부산대점,부산광역시 금정구 장전동 414-3,6,,,,,,,,
디델리 부산대점,부산광역시 금정구 장전동 415-19,0,,,,,,,,
디델리 부산대점,부산광역시 금정구 장전동 415-19,1,,,,,,,,
디델리 부산대점,부산광역시 금정구 장전동 415-19,2,,,,,,,,
디델리 부산대점,부산광역시 금정구 장전동 415-19,3,,,,,,,,
디델리 부산대점,부산광역시 금정구 장전동 415-19,4,,,,,,,,
디델리 부산대점,부산광역시 금정구 장전동 415-19,5,,,,,,,,
디델리 부산대점,부산광역시 금정구 장전동 415-19,6,,,,,,,,
두끼떡볶이 부산대점,부산광역시 금정구 장전동 415-21,0,,,,,,,,
두끼떡볶이 부산대점,부산광역시 금정구 장전동 415-21,1,,,,,,,,
두끼떡볶이 부산대점,부산광역시 금정구 장전동 415-21,2,,,,,,,,
두끼떡볶이 부산대점,부산광역시 금정구 장전동 415-21,3,,,,,,,,
두끼떡볶이 부산대점,부산광역시 금정구 장전동 415-21,4,,,,,,,,
두끼떡볶이 부산대점,부산광역시 금정구 장전동 415-21,5,,,,,,,,
두끼떡볶이 부산대점,부산광역시 금정구 장전동 415-21,6,,,,,,,,
뚜레쥬르부산대학교점,부산광역시 금정구 장전동 415-23,0,,,,,,,,
뚜레쥬르부산대학교점,부산광역시 금정구 장전동 415-23,1,,,,,,,,
뚜레쥬르부산대학교점,부산광역시 금정구 장전동 415-23,2,,,,,,,,
뚜레쥬르부산대학교점,부산광역시 금정구 장전동 415-23,3,,,,,,,,
뚜레쥬르부산대학교점,부산광역시 금정구 장전동 415-23,4,,,,,,,,
뚜레쥬르부산대학교점,부산광역시 금정구 장전동 415-23,5,,,,,,,,
뚜레쥬르부산대학교점,부산광역시 금정구 장전동 415-23,6,,,,,,,,
카페미엔느,부산광역시 금정구 장전동 417-11,0,12:00,21:00,,,20:30,,,
카페미엔느,부산광역시 금정구 장전동 417-11,1,,,,,,TRUE,,
카페미엔느,부산광역시 금정구 장전동 417-11,2,,,,,,TRUE,,
카페미엔느,부산광역시 금정구 장전동 417-11,3,,,,,,TRUE,,
카페미엔느,부산광역시 금정구 장전동 417-11,4,12:00,21:00,,,20:30,,,
카페미엔느,부산광역시 금정구 장전동 417-11,5,12:00,21:00,,,20:30,,,
카페미엔느,부산광역시 금정구 장전동 417-11,6,12:00,21:00,,,20:30,,,
써브웨이 부산대점,부산광역시 금정구 장전동 417-39,0,,,,,,,,
써브웨이 부산대점,부산광역시 금정구 장전동 417-39,1,,,,,,,,
써브웨이 부산대점,부산광역시 금정구 장전동 417-39,2,,,,,,,,
써브웨이 부산대점,부산광역시 금정구 장전동 417-39,3,,,,,,,,
써브웨이 부산대점,부산광역시 금정구 장전동 417-39,4,,,,,,,,
써브웨이 부산대점,부산광역시 금정구 장전동 417-39,5,,,,,,,,
써브웨이 부산대점,부산광역시 금정구 장전동 417-39,6,,,,,,,,
정항우케익 부산대점,부산광역시 금정구 장전동 418-1,0,11:00,21:00,,,,,,
정항우케익 부산대점,부산광역시 금정구 장전동 418-1,1,11:00,21:00,,,,,,
정항우케익 부산대점,부산광역시 금정구 장전동 418-1,2,11:00,21:00,,,,,,
정항우케익 부산대점,부산광역시 금정구 장전동 418-1,3,11:00,21:00,,,,,,
정항우케익 부산대점,부산광역시 금정구 장전동 418-1,4,11:00,21:00,,,,,,
정항우케익 부산대점,부산광역시 금정구 장전동 418-1,5,11:00,21:00,,,,,,
정항우케익 부산대점,부산광역시 금정구 장전동 418-1,6,11:00,21:00,,,,,,
김미김밥,부산광역시 금정구 장전동 418-11,0,,,,,,,,
김미김밥,부산광역시 금정구 장전동 418-11,1,,,,,,,,
김미김밥,부산광역시 금정구 장전동 418-11,2,,,,,,,,
김미김밥,부산광역시 금정구 장전동 418-11,3,,,,,,,,
김미김밥,부산광역시 금정구 장전동 418-11,4,,,,,,,,
김미김밥,부산광역시 금정구 장전동 418-11,5,,,,,,,,
김미김밥,부산광역시 금정구 장전동 418-11,6,,,,,,,,
더마셔,부산광역시 금정구 장전동 418-34,0,,,,,,,,
더마셔,부산광역시 금정구 장전동 418-34,1,,,,,,,,
더마셔,부산광역시 금정구 장전동 418-34,2,,,,,,,,
더마셔,부산광역시 금정구 장전동 418-34,3,,,,,,,,
더마셔,부산광역시 금정구 장전동 418-34,4,,,,,,,,
더마셔,부산광역시 금정구 장전동 418-34,5,,,,,,,,
더마셔,부산광역시 금정구 장전동 418-34,6,,,,,,,,
신전떡볶이,부산광역시 금정구 장전동 418-63,0,,,,,,,,
신전떡볶이,부산광역시 금정구 장전동 418-63,1,,,,,,,,
신전떡볶이,부산광역시 금정구 장전동 418-63,2,,,,,,,,
신전떡볶이,부산광역시 금정구 장전동 418-63,3,,,,,,,,
신전떡볶이,부산광역시 금정구 장전동 418-63,4,,,,,,,,
신전떡볶이,부산광역시 금정구 장전동 418-63,5,,,,,,,,
신전떡볶이,부산광역시 금정구 장전동 418-63,6,,,,,,,,
땡초불닭발동대문엽기떡뽁이 부산대점,부산광역시 금정구 장전동 419-10,0,,,,,,,,
땡초불닭발동대문엽기떡뽁이 부산대점,부산광역시 금정구 장전동 419-10,1,,,,,,,,
땡초불닭발동대문엽기떡뽁이 부산대점,부산광역시 금정구 장전동 419-10,2,,,,,,,,
땡초불닭발동대문엽기떡뽁이 부산대점,부산광역시 금정구 장전동 419-10,3,,,,,,,,
땡초불닭발동대문엽기떡뽁이 부산대점,부산광역시 금정구 장전동 419-10,4,,,,,,,,
땡초불닭발동대문엽기떡뽁이 부산대점,부산광역시 금정구 장전동 419-10,5,,,,,,,,
땡초불닭발동대문엽기떡뽁이 부산대점,부산광역시 금정구 장전동 419-10,6,,,,,,,,
소다미,부산광역시 금정구 장전동 419-10,0,,,,,,TRUE,,
