이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
합창노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 415-33,부산광역시 금정구 구서로 3,129.0906855,35.24647825
롯데당구클럽,당구장 운영업,구서1동,부산광역시 금정구 구서동 414-3,부산광역시 금정구 구서로 11,129.0896337,35.24658653
카니발노래연습장,노래 연습장 운영업,온천3동,부산광역시 동래구 온천동 1468-12,부산광역시 동래구 충렬대로108번길 102,129.0737186,35.2022264
프로방스노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 446-6,부산광역시 금정구 수림로50번길 122,129.0898045,35.24468217
나무콘텐츠,그 외 기타 분류 안된 오락관련 서비스업,장전2동,부산광역시 금정구 장전동 308-2,부산광역시 금정구 금정로68번길 12-5,129.087287,35.23046048
스파골프랜드,골프 연습장 운영업,온천1동,부산광역시 동래구 온천동 165-2,부산광역시 동래구 금강공원로 10-1,129.08351,35.21890977
스튜디오마이핏 트랙맨골프,그 외 기타 스포츠시설 운영업,구서2동,부산광역시 금정구 구서동 1026-13,부산광역시 금정구 금샘로 369,129.0843284,35.25604096
라라코인노래연습장,노래 연습장 운영업,장전2동,부산광역시 금정구 장전동 643-117,부산광역시 금정구 장전온천천로 51,129.0888241,35.22958687
오페라노래연습장,노래 연습장 운영업,구서2동,부산광역시 금정구 구서동 159-3,부산광역시 금정구 두실로 19,129.0891889,35.26049887
캐롬당구장,당구장 운영업,온천1동,부산광역시 동래구 온천동 140-52,부산광역시 동래구 금강공원로26번길 34,129.0814671,35.22061205
깐느,노래 연습장 운영업,부곡1동,부산광역시 금정구 부곡동 305-3,부산광역시 금정구 부곡로 106-1,129.0918784,35.22535279
영,노래 연습장 운영업,부곡3동,부산광역시 금정구 부곡동 59-2,부산광역시 금정구 무학송로 102,129.0935779,35.24020131
위드짐,체력 단련시설 운영업,명륜동,부산광역시 동래구 명륜동 528-4,부산광역시 동래구 충렬대로 180,129.079539,35.20357739
오렌지노래연습장,노래 연습장 운영업,온천3동,부산광역시 동래구 온천동 1425-16,부산광역시 동래구 미남로132번길 13,129.0703791,35.20604138
노래에반하다,노래 연습장 운영업,장전1동,부산광역시 금정구 장전동 219-4,부산광역시 금정구 금강로 338,129.0866582,35.238068
돈돈노래연습장,노래 연습장 운영업,부곡4동,부산광역시 금정구 부곡동 396-1,부산광역시 금정구 부곡로 32-8,129.088265,35.21934146
제이시빌리어드카페,당구장 운영업,장전1동,부산광역시 금정구 장전동 95,부산광역시 금정구 금강로 379,129.0862133,35.24213984
부산대1등점,복권 발행 및 판매업,장전2동,부산광역시 금정구 장전동 316-3,부산광역시 금정구 금정로 60,129.0866261,35.22995822
아이올림픽유소년체육센터,수영장 운영업,명륜동,부산광역시 동래구 명륜동 84-1,부산광역시 동래구 시실로 60,129.0887277,35.21426001
센트럴힐탁구교실,그 외 기타 스포츠시설 운영업,명륜동,부산광역시 동래구 명륜동 172-24,부산광역시 동래구 명륜로 210,129.083181,35.21248122
케이티스크린골프,골프 연습장 운영업,부곡3동,부산광역시 금정구 부곡동 63-1,부산광역시 금정구 수림로20번길 36,129.0907019,35.24155771
오로라노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 532-4,부산광역시 동래구 명륜로129번길 35,129.0802699,35.20511482
오엑스피시명륜역점,컴퓨터 게임방 운영업,온천1동,부산광역시 동래구 온천동 473-7,부산광역시 동래구 온천장로 9,129.0787712,35.21307971
스마트짐구서점,체력 단련시설 운영업,구서1동,부산광역시 금정구 구서동 775-1,부산광역시 금정구 중앙대로1841번길 91,129.0872521,35.24924097
퍼스트핏,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 296-28,부산광역시 금정구 장전로 8,129.0879745,35.22771814
블랙바디PTGYM,체력 단련시설 운영업,장전1동,부산광역시 금정구 장전동 222-2,부산광역시 금정구 금정로149번길 13,129.0870486,35.23787202
히든노래연습장,노래 연습장 운영업,온천1동,부산광역시 동래구 온천동 138-41,부산광역시 동래구 온천장로107번길 44,129.0819661,35.22080172
샤프노래방,노래 연습장 운영업,구서2동,부산광역시 금정구 구서동 175-29,부산광역시 금정구 중앙대로1929번길 14,129.0904845,35.25661959
윤PT&GYM,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 422-38,부산광역시 금정구 부산대학로49번길 33-3,129.0857545,35.22980204
점핑다이어트,체력 단련시설 운영업,부곡3동,부산광역시 금정구 부곡동 223-63,부산광역시 금정구 중앙대로1719번길 24,129.0908171,35.23791509
명정노래연습장,노래 연습장 운영업,부곡2동,부산광역시 금정구 부곡동 286-14,부산광역시 금정구 동부곡로9번길 58,129.0933811,35.22827355
크라운스트라이크,볼링장 운영업,장전2동,부산광역시 금정구 장전동 292-4,부산광역시 금정구 장전로12번길 55,129.0881125,35.2301038
맨하탄토탈휘트니스 구서동점,체력 단련시설 운영업,구서1동,부산광역시 금정구 구서동 86-1,부산광역시 금정구 중앙대로1841번길 23,129.090509,35.24858997
더파티노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 533-49,부산광역시 동래구 명륜로129번길 49,129.0795252,35.20519069
피트니스인앤스타,체력 단련시설 운영업,온천1동,부산광역시 동래구 온천동 182-7,부산광역시 동래구 온천장로 75,129.0819636,35.21812535
쭌코인노래연습장,노래 연습장 운영업,장전2동,부산광역시 금정구 장전동 293-175,부산광역시 금정구 금정로68번길 42,129.0886765,35.23025627
더바디피트니스,체력 단련시설 운영업,온천3동,부산광역시 동래구 온천동 1600,부산광역시 동래구 쇠미로129번길 62-12,129.0601178,35.20491881
JJ스크린 골프연습장,골프 연습장 운영업,구서1동,부산광역시 금정구 구서동 420-2,부산광역시 금정구 금정로 246,129.0923355,35.24528724
아수라발발타,기타 오락장 운영업,명륜동,부산광역시 동래구 명륜동 447-1,부산광역시 동래구 명륜로 109,129.0827792,35.20362982
행운복권방,복권 발행 및 판매업,온천1동,부산광역시 동래구 온천동 154-26,부산광역시 동래구 온천장로 99,129.0835006,35.2198291
위너노래연습장,노래 연습장 운영업,구서2동,부산광역시 금정구 구서동 654-45,부산광역시 금정구 금강로565번길 12,129.0869969,35.25813967
재미있는놀이 퐁퐁,기타 오락장 운영업,부곡1동,부산광역시 금정구 부곡동 713-1,부산광역시 금정구 가마실로 70-9,129.0961583,35.22309795
비타민노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 415-1,부산광역시 금정구 구서로 7,129.0900722,35.24655192
욜로PC방부산동래 본점,컴퓨터 게임방 운영업,명륜동,부산광역시 동래구 명륜동 569-10,부산광역시 동래구 명륜로 130-1,129.0823988,35.20550175
파라다이스골프랜드,골프 연습장 운영업,온천3동,부산광역시 동래구 온천동 1657-3,부산광역시 동래구 쇠미로129번길 140,129.056936,35.20718076
산타나노래연습장,노래 연습장 운영업,온천3동,부산광역시 동래구 온천동 1412-5,부산광역시 동래구 아시아드대로228번길 8,129.0675463,35.20387297
탁구장,그 외 기타 스포츠시설 운영업,구서1동,부산광역시 금정구 구서동 468-42,부산광역시 금정구 금정로 203-1,129.0888199,35.24269863
후니골프,골프 연습장 운영업,장전2동,부산광역시 금정구 장전동 538-1,부산광역시 금정구 금강로 209,129.0827646,35.22712306
옥스PC방,컴퓨터 게임방 운영업,장전2동,부산광역시 금정구 장전동 401-5,부산광역시 금정구 금강로 271-5,129.0849609,35.23226683
필당구장,당구장 운영업,온천1동,부산광역시 동래구 온천동 150-3,부산광역시 동래구 온천장로119번길 25,129.0833783,35.22148932
앵두노래연습장,노래 연습장 운영업,부곡3동,부산광역시 금정구 부곡동 223-57,부산광역시 금정구 중앙대로1719번길 26,129.0906302,35.23790931
금천파크온천,체력 단련시설 운영업,온천1동,부산광역시 동래구 온천동 95-38,부산광역시 동래구 금강로 140-1,129.0808984,35.22113549
마이너짐,체력 단련시설 운영업,구서2동,부산광역시 금정구 구서동 1013-5,부산광역시 금정구 금샘로 419,129.0841868,35.2603779
B&M척추운동센터,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 503-12,부산광역시 동래구 중앙대로1381번길 11,129.0772357,35.21056483
더매력짐,그 외 기타 스포츠시설 운영업,부곡4동,부산광역시 금정구 부곡동 386-6,부산광역시 금정구 부곡로 50,129.0891073,35.22049842
원일핏,체력 단련시설 운영업,명륜동,부산광역시 동래구 명륜동 15-9,부산광역시 동래구 시실로 42-4,129.0877594,35.21546623
제이티에이치세이프티,수영장 운영업,온천3동,부산광역시 동래구 온천동 1465-20,부산광역시 동래구 충렬대로86번길 116,129.0701783,35.20159311
라이트짐,체력 단련시설 운영업,부곡3동,부산광역시 금정구 부곡동 225-71,부산광역시 금정구 중앙대로1719번길 23,129.090909,35.23764316
로또노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 414-60,부산광역시 금정구 금강로 434,129.0889862,35.24618319
오빠야노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 540-3,부산광역시 동래구 명륜로129번길 46-1,129.0796074,35.20539655
단전호흡,체력 단련시설 운영업,부곡1동,부산광역시 금정구 부곡동 303-5,부산광역시 금정구 서부곡로 9-1,129.0906649,35.22599555
아리랑노래연습장,노래 연습장 운영업,장전1동,부산광역시 금정구 장전동 155-19,부산광역시 금정구 금강로335번길 11,129.0857837,35.23780372
우성스포츠센터,골프 연습장 운영업,구서2동,부산광역시 금정구 구서동 1027-1,부산광역시 금정구 금강로555번길 25,129.0862611,35.25686373
웨이브락짐,그 외 기타 스포츠시설 운영업,장전2동,부산광역시 금정구 장전동 643-117,부산광역시 금정구 장전온천천로 51,129.0888241,35.22958687
핏핏구서점,체형 등 기타 신체 관리 서비스업,구서2동,부산광역시 금정구 구서동 248-26,부산광역시 금정구 중앙대로1873번길 14,129.0904781,35.25166341
더원짐,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 1853,부산광역시 동래구 금정마을로 147,129.0685709,35.2139664
진수레포츠,골프 연습장 운영업,부곡4동,부산광역시 금정구 부곡동 386-21,부산광역시 금정구 부곡로 56,129.0895828,35.22105793
커브스명륜클럽,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 503-12,부산광역시 동래구 중앙대로1381번길 11,129.0772357,35.21056483
모아당구장,당구장 운영업,온천2동,부산광역시 동래구 온천동 751-24,부산광역시 동래구 중앙대로1367번길 48,129.0755437,35.21008922
현피트니스,체력 단련시설 운영업,부곡2동,부산광역시 금정구 부곡동 268-2,부산광역시 금정구 중앙대로 1617-12,129.0902875,35.22926422
키네스 부산점,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 1439-3,부산광역시 동래구 중앙대로 1325,129.0775299,35.20530606
토마토노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 503-8,부산광역시 동래구 명륜로129번길 6,129.081872,35.20551081
체육타임운동전문센터,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 1433-12,부산광역시 동래구 중앙대로1335번길 43,129.07532,35.20691198
노블PC카페,컴퓨터 게임방 운영업,장전2동,부산광역시 금정구 장전동 293-175,부산광역시 금정구 금정로68번길 42,129.0886765,35.23025627
인코어,체력 단련시설 운영업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
시나브로,체력 단련시설 운영업,명륜동,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42,129.0801621,35.20562132
국물이시원해,복권 발행 및 판매업,장전1동,부산광역시 금정구 장전동 155-1,부산광역시 금정구 금강로335번길 17,129.0855199,35.23779926
즐거운노래마당,노래 연습장 운영업,부곡4동,부산광역시 금정구 부곡동 395-1,부산광역시 금정구 부곡로 38,129.0883969,35.22020429
드라이브탁구장,그 외 기타 스포츠시설 운영업,장전2동,부산광역시 금정구 장전동 400-60,부산광역시 금정구 부산대학로 61,129.0845637,35.23133648
피플PC,컴퓨터 게임방 운영업,온천3동,부산광역시 동래구 온천동 1421-8,부산광역시 동래구 미남로 133,129.0694009,35.20600404
한성당구클럽,당구장 운영업,부곡2동,부산광역시 금정구 부곡동 295-16,부산광역시 금정구 부곡로 112,129.0920009,35.2258463
멋짐헬스&PT 동래점,체력 단련시설 운영업,명륜동,부산광역시 동래구 명륜동 752,부산광역시 동래구 명륜로236번길 9,129.0849614,35.21426187
락휴코인노래연습장 부산대역점,노래 연습장 운영업,장전2동,부산광역시 금정구 장전동 643-117,부산광역시 금정구 장전온천천로 51,129.0888241,35.22958687
보우월드게임장,컴퓨터 게임방 운영업,장전2동,부산광역시 금정구 장전동 643-110,부산광역시 금정구 금정로60번길 48-2,129.0886472,35.22911232
카페고양이랙돌,기타 오락장 운영업,장전2동,부산광역시 금정구 장전동 293-163,부산광역시 금정구 금정로60번길 29,129.0879253,35.22965646
스트라이크존,기타 음ㆍ식료품 위주 종합 소매업,장전2동,부산광역시 금정구 장전동 414-23,부산광역시 금정구 부산대학로 29,129.0880203,35.23079026
보경노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 462-10,부산광역시 금정구 금정로207번길 32,129.0878782,35.2436701
미션이스케이프,기타 오락장 운영업,장전2동,부산광역시 금정구 장전동 415-20,부산광역시 금정구 금정로68번길 5,129.0868125,35.23080209
백석기원,기원 운영업,구서2동,부산광역시 금정구 구서동 809-1,부산광역시 금정구 금강로 570,129.0878579,35.25829603
터치나인PC 구서점,컴퓨터 게임방 운영업,구서2동,부산광역시 금정구 구서동 654-52,부산광역시 금정구 금강로 567,129.0875673,35.25810279
오성피트니스,체력 단련시설 운영업,구서2동,부산광역시 금정구 구서동 192-1,부산광역시 금정구 금강로 528,129.0880559,35.25445374
대창기업,골프 연습장 운영업,부곡3동,부산광역시 금정구 부곡동 225-61,부산광역시 금정구 중앙대로1685번길 12,129.0910446,35.23522574
콜노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 414-82,부산광역시 금정구 수림로50번길 153,129.0897891,35.24622339
궁전노래연습장,노래 연습장 운영업,온천3동,부산광역시 동래구 온천동 1249-14,부산광역시 동래구 아시아드대로 227,129.066867,35.20436218
다온복권방,복권 발행 및 판매업,부곡2동,부산광역시 금정구 부곡동 295-15,부산광역시 금정구 부곡로 122,129.0922207,35.2267076
찬스당구장,당구장 운영업,장전2동,부산광역시 금정구 장전동 399-9,부산광역시 금정구 부산대학로 59,129.0847062,35.23132502
스파볼링장,볼링장 운영업,온천1동,부산광역시 동래구 온천동 165-2,부산광역시 동래구 금강공원로 10-1,129.08351,35.21890977
더나아짐체형교정운동센터,체형 등 기타 신체 관리 서비스업,명륜동,부산광역시 동래구 명륜동 2-63,부산광역시 동래구 시실로 14,129.0857686,35.21748309
오엑스피씨방 부곡점,컴퓨터 게임방 운영업,부곡2동,부산광역시 금정구 부곡동 295-16,부산광역시 금정구 부곡로 112,129.0920009,35.2258463
금정산온천레포츠,종합 스포츠시설 운영업,구서2동,부산광역시 금정구 구서동 203-5,부산광역시 금정구 구서중앙로15번길 20,129.0890516,35.25386882
골퍼러스,골프 연습장 운영업,구서2동,부산광역시 금정구 구서동 184-3,부산광역시 금정구 중앙대로 1925,129.0909454,35.25617006
힐링,노래 연습장 운영업,구서2동,부산광역시 금정구 구서동 654-52,부산광역시 금정구 금강로 567,129.0875673,35.25810279
마스터테니스,그 외 기타 스포츠시설 운영업,온천2동,부산광역시 동래구 온천동 750-78,부산광역시 동래구 중앙대로1367번길 36,129.0760782,35.20995389
엘리트스포츠스쿨,종합 스포츠시설 운영업,장전2동,부산광역시 금정구 장전동 401-5,부산광역시 금정구 금강로 271-5,129.0849609,35.23226683
미남당구장,당구장 운영업,온천3동,부산광역시 동래구 온천동 1248-4,부산광역시 동래구 아시아드대로 239-1,129.0674436,35.20545174
에메랄드,노래 연습장 운영업,온천3동,부산광역시 동래구 온천동 1276-1,부산광역시 동래구 아시아드대로 249,129.0681295,35.20608885
앵콜노래연습장,노래 연습장 운영업,부곡3동,부산광역시 금정구 부곡동 59-8,부산광역시 금정구 무학송로 106,129.0936418,35.24055165
피티가치4,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 1428-43,부산광역시 동래구 충렬대로 103,129.0722393,35.20709093
세종월드건설,당구장 운영업,명륜동,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42,129.0801621,35.20562132
엠지스크린골프,골프 연습장 운영업,장전1동,부산광역시 금정구 장전동 390-7,부산광역시 금정구 금정로 95,129.0867728,35.23310971
쌍용당구클럽,당구장 운영업,구서1동,부산광역시 금정구 구서동 413-8,부산광역시 금정구 수림로72번길 146,129.0879629,35.2456872
로또1번지,복권 발행 및 판매업,온천1동,부산광역시 동래구 온천동 40-13,부산광역시 동래구 온천장로125번길 69,129.0821907,35.22400595
현자 스크린골프연습장,골프 연습장 운영업,부곡1동,부산광역시 금정구 부곡동 333-1,부산광역시 금정구 부곡로 79,129.0905585,35.22313174
캠퍼스당구장,당구장 운영업,장전2동,부산광역시 금정구 장전동 418-2,부산광역시 금정구 금정로91번길 19,129.0858441,35.2328734
스타노래방,노래 연습장 운영업,온천1동,부산광역시 동래구 온천동 40-14,부산광역시 동래구 온천장로125번길 65,129.0822975,35.22388696
아성당구장,당구장 운영업,구서2동,부산광역시 금정구 구서동 162-12,부산광역시 금정구 중앙대로1959번길 8,129.0908743,35.25938837
자이언트당구장,당구장 운영업,부곡3동,부산광역시 금정구 부곡동 225-71,부산광역시 금정구 중앙대로1719번길 23,129.090909,35.23764316
하루하루움직임연구소,체력 단련시설 운영업,구서2동,부산광역시 금정구 구서동 1032-3,부산광역시 금정구 금샘로 361,129.0844118,35.25543576
1등드림,복권 발행 및 판매업,온천3동,부산광역시 동래구 온천동 1459-21,부산광역시 동래구 여고북로 183,129.0746053,35.20255364
락휴코인노래연습장미남역점,노래 연습장 운영업,온천3동,부산광역시 동래구 온천동 1248-6,부산광역시 동래구 아시아드대로 239,129.06746,35.20523518
에이스노래연습장,노래 연습장 운영업,부곡3동,부산광역시 금정구 부곡동 224-9,부산광역시 금정구 중앙대로1719번길 52,129.0893008,35.23789623
해피로PC,컴퓨터 게임방 운영업,장전1동,부산광역시 금정구 장전동 155-4,부산광역시 금정구 부산대학로64번길 137,129.0858232,35.23763182
옥소리노래방,노래 연습장 운영업,부곡2동,부산광역시 금정구 부곡동 295-30,부산광역시 금정구 동부곡로5번길 3,129.0923883,35.22596576
황금노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 445-1,부산광역시 금정구 금정로231번길 5,129.090396,35.24461788
엘리트탁구장,그 외 기타 스포츠시설 운영업,장전2동,부산광역시 금정구 장전동 401-5,부산광역시 금정구 금강로 271-5,129.0849609,35.23226683
발렌타안노래연습장,노래 연습장 운영업,장전2동,부산광역시 금정구 장전동 292-23,부산광역시 금정구 금정로68번길 34,129.0882512,35.23037175
쿨노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 414-89,부산광역시 금정구 금정로231번길 32,129.0891907,35.24516136
뉴히든싱어 동전노래연습장,노래 연습장 운영업,장전2동,부산광역시 금정구 장전동 421-2,부산광역시 금정구 부산대학로 47,129.086053,35.23116663
천보퍼스널스튜디오,체력 단련시설 운영업,구서1동,부산광역시 금정구 구서동 86-55,부산광역시 금정구 구서로 2,129.0907819,35.24681
반도당구클럽,당구장 운영업,온천3동,부산광역시 동래구 온천동 1412-5,부산광역시 동래구 아시아드대로228번길 8,129.0675463,35.20387297
하바스다이어트스쿨,체력 단련시설 운영업,온천1동,부산광역시 동래구 온천동 200-30,부산광역시 동래구 금강로 79,129.0779077,35.21624857
민사로또판매점,복권 발행 및 판매업,부곡2동,부산광역시 금정구 부곡동 298-19,부산광역시 금정구 부곡온천천로 32,129.0898641,35.22902823
아이파크PC방,컴퓨터 게임방 운영업,온천2동,부산광역시 동래구 온천동 751-24,부산광역시 동래구 중앙대로1367번길 48,129.0755437,35.21008922
위드휘트니스,체력 단련시설 운영업,부곡2동,부산광역시 금정구 부곡동 244-7,부산광역시 금정구 부산대학로 10,129.0899786,35.23306339
쿨당구장,당구장 운영업,온천1동,부산광역시 동래구 온천동 40-35,부산광역시 동래구 온천장로125번길 57,129.0826416,35.22360168
락휴코인노래연습장 구서역점,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 414-15,부산광역시 금정구 구서로 13,129.08948,35.24658919
엠씨피트니스,체력 단련시설 운영업,명륜동,부산광역시 동래구 명륜동 637-5,부산광역시 동래구 명륜로 161,129.0819081,35.20821364
숲속의헬스,체력 단련시설 운영업,부곡3동,부산광역시 금정구 부곡동 26-9,부산광역시 금정구 오륜대로 21,129.0946498,35.24173273
피티메이저,체력 단련시설 운영업,명륜동,부산광역시 동래구 명륜동 795,부산광역시 동래구 명륜로 222,129.0836692,35.21396872
현대휘트니스,체력 단련시설 운영업,부곡1동,부산광역시 금정구 부곡동 333-1,부산광역시 금정구 부곡로 79,129.0905585,35.22313174
엠노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 532-4,부산광역시 동래구 명륜로129번길 35,129.0802699,35.20511482
에스엔피이바른자세척추운동 부산대점,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 414-23,부산광역시 금정구 부산대학로 29,129.0880203,35.23079026
스트라이크존 부산대구장,그 외 기타 스포츠시설 운영업,장전2동,부산광역시 금정구 장전동 414-23,부산광역시 금정구 부산대학로 29,129.0880203,35.23079026
올빼미노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 533-26,부산광역시 동래구 명륜로129번길 45,129.0796892,35.20516084
선경노래연습장,노래 연습장 운영업,구서2동,부산광역시 금정구 구서동 656-1,부산광역시 금정구 금강로565번길 19,129.086554,35.25800313
윤희자탁구교실,그 외 기타 스포츠시설 운영업,구서1동,부산광역시 금정구 구서동 414-3,부산광역시 금정구 구서로 11,129.0896337,35.24658653
해오름 골프연습장,골프 연습장 운영업,온천3동,부산광역시 동래구 온천동 1414-18,부산광역시 동래구 아시아드대로228번길 28,129.0686883,35.20344793
동래골프존,골프 연습장 운영업,명륜동,부산광역시 동래구 명륜동 559-5,부산광역시 동래구 명륜로 137-3,129.0816933,35.20582028
허니보이스 동전노래연습장,노래 연습장 운영업,장전2동,부산광역시 금정구 장전동 415-21,부산광역시 금정구 금정로 70,129.0866382,35.23085916
프레리키즈카페명륜점,기타 오락장 운영업,명륜동,부산광역시 동래구 명륜동 98-17,부산광역시 동래구 시실로 54,129.0885022,35.21488569
핑계노래연습장,노래 연습장 운영업,온천1동,부산광역시 동래구 온천동 153-24,부산광역시 동래구 온천장로 123,129.0847431,35.22161
오엑스피시미남역점,컴퓨터 게임방 운영업,온천3동,부산광역시 동래구 온천동 1412-5,부산광역시 동래구 아시아드대로228번길 8,129.0675463,35.20387297
락휴코인노래연습장 동래점,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 485-1,부산광역시 동래구 명륜로 128-1,129.0824696,35.20526623
금강 골프연습장,골프 연습장 운영업,온천1동,부산광역시 동래구 온천동 435-28,부산광역시 동래구 금강로 67,129.0770807,35.21525348
자연 골프연습장,골프 연습장 운영업,구서1동,부산광역시 금정구 구서동 83-4,부산광역시 금정구 중앙대로1826번길 10-8,129.0933273,35.24711743
목화노래연습장,노래 연습장 운영업,장전1동,부산광역시 금정구 장전동 96-1,부산광역시 금정구 금강로391번길 5,129.0863025,35.24304846
아이린PC방 부산대점,컴퓨터 게임방 운영업,장전2동,부산광역시 금정구 장전동 414-20,부산광역시 금정구 부산대학로 27,129.0883533,35.2309287
테라스락볼링장,볼링장 운영업,장전2동,부산광역시 금정구 장전동 643-117,부산광역시 금정구 장전온천천로 51,129.0888241,35.22958687
에코동전노래연습장,노래 연습장 운영업,장전1동,부산광역시 금정구 장전동 155-2,부산광역시 금정구 금강로335번길 9,129.0859484,35.23780088
야호노래연습장,노래 연습장 운영업,온천2동,부산광역시 동래구 온천동 751-24,부산광역시 동래구 중앙대로1367번길 48,129.0755437,35.21008922
마블피트니스,체력 단련시설 운영업,부곡3동,부산광역시 금정구 부곡동 225-58,부산광역시 금정구 중앙대로1719번길 47,129.089539,35.2373334
메가볼링장,볼링장 운영업,명륜동,부산광역시 동래구 명륜동 553-5,부산광역시 동래구 명륜로129번길 20,129.0812782,35.20547597
만남노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 86-23,부산광역시 금정구 금정로233번길 49,129.0909269,35.24689761
팡팡노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 533-115,부산광역시 동래구 명륜로129번길 54,129.0793341,35.2054463
핏핏,체력 단련시설 운영업,구서2동,부산광역시 금정구 구서동 1022-7,부산광역시 금정구 금샘로 387-1,129.0844592,35.25771483
아이파크PC방,컴퓨터 게임방 운영업,부곡3동,부산광역시 금정구 부곡동 225-71,부산광역시 금정구 중앙대로1719번길 23,129.090909,35.23764316
웨일짐,체력 단련시설 운영업,온천3동,부산광역시 동래구 온천동 1421-8,부산광역시 동래구 미남로 133,129.0694009,35.20600404
더온피트니스,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 1402-3,부산광역시 동래구 우장춘로 14,129.0702655,35.208918
귀족당구장,당구장 운영업,구서2동,부산광역시 금정구 구서동 175-34,부산광역시 금정구 중앙대로 1929,129.0910789,35.25666338
명품I당구장,당구장 운영업,명륜동,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42,129.0801621,35.20562132
플렉스짐,체력 단련시설 운영업,온천3동,부산광역시 동래구 온천동 1412-8,부산광역시 동래구 아시아드대로 224,129.0671695,35.20373522
케이팝노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42,129.0801621,35.20562132
코인싱어동전노래연습장,노래 연습장 운영업,명륜동,부산광역시 동래구 명륜동 532-7,부산광역시 동래구 충렬대로181번길 29,129.0798636,35.20511279
단골닥터골프,골프 연습장 운영업,구서1동,부산광역시 금정구 구서동 85-9,부산광역시 금정구 중앙대로 1829,129.0919575,35.2476728
명품I당구장,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42,129.0801621,35.20562132
스카이스크린골프,골프 연습장 운영업,부곡2동,부산광역시 금정구 부곡동 234-1,부산광역시 금정구 윤산로 2,129.0925183,35.23529939
행운동래로또,복권 발행 및 판매업,온천2동,부산광역시 동래구 온천동 777-27,부산광역시 동래구 중앙대로1381번길 55,129.075014,35.21127881
롯데캐슬당구장,당구장 운영업,구서1동,부산광역시 금정구 구서동 86-17,부산광역시 금정구 금정로233번길 53,129.0908769,35.24708772
표박사크로스핏,체력 단련시설 운영업,구서1동,부산광역시 금정구 구서동 471-8,부산광역시 금정구 금강로403번길 1,129.087264,35.24370773
코코몽키즈랜드 부산대점,기타 오락장 운영업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
삼삼노래연습장,노래 연습장 운영업,온천1동,부산광역시 동래구 온천동 44-3,부산광역시 동래구 금강로 174,129.0820137,35.22395492
대박복권방,복권 발행 및 판매업,부곡3동,부산광역시 금정구 부곡동 59-13,부산광역시 금정구 무학송로 98,129.0935377,35.23992265
워너짐부산대,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 420-47,부산광역시 금정구 금강로 252-1,129.0853462,35.23058406
원당구클럽,당구장 운영업,구서2동,부산광역시 금정구 구서동 203-19,부산광역시 금정구 중앙대로1893번길 58,129.0880955,35.25342575
월드칼라현상소,복권 발행 및 판매업,부곡4동,부산광역시 금정구 부곡동 391-14,부산광역시 금정구 오시게로42번길 5,129.087771,35.22106217
