상가업소번호,이름,상권업종중분류명,상권업종소분류명,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,휴무일,휴무간격,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,Column1
MA0101202406A0118462,포춘,서양식,경양식,서양식 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,25,부산광역시 동구 초량동 197-25,2.62E+11,부산광역시 동구 초량로,19,1,2.62E+24,,부산광역시 동구 초량로 19-1,601829,48815,,2,,129.0398201,35.11937252,,,,,,,,
MA010120220810567124,싱싱갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,26,부산광역시 동구 초량동 197-26,2.62E+11,부산광역시 동구 초량로,17,6,2.62E+24,,부산광역시 동구 초량로 17-6,601829,48815,,,,129.0396522,35.11924017,,,,,,,,
MA0101202211A0089859,거성85,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,27,부산광역시 동구 초량동 197-27,2.62E+11,부산광역시 동구 초량로,15,6,2.62E+24,,부산광역시 동구 초량로 15-6,601829,48815,,1,,129.0398021,35.11909346,,,,,,,,
MA010120220812508967,은혜식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,30,부산광역시 동구 초량동 197-30,2.62E+11,부산광역시 동구 초량중로80번길,3,,2.62E+24,,부산광역시 동구 초량중로80번길 3,601829,48815,,,,129.0394564,35.11886497,,,,,,,,
MA010120220804402497,형제갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,32,부산광역시 동구 초량동 197-32,2.62E+11,부산광역시 동구 초량로,15,4,2.62E+24,,부산광역시 동구 초량로 15-4,601829,48815,,1,,129.0398912,35.11914603,,,,,,,,
MA010120220810567125,밀양갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,35,부산광역시 동구 초량동 197-35,2.62E+11,부산광역시 동구 초량로,17,5,2.62E+24,,부산광역시 동구 초량로 17-5,601829,48815,,,,129.0397493,35.11917545,,,,,,,,
MA010120220810574845,초량갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,36,부산광역시 동구 초량동 197-36,2.62E+11,부산광역시 동구 초량로,17,7,2.62E+24,,부산광역시 동구 초량로 17-7,601829,48815,,,,129.0397048,35.11914917,,,,,,,,
MA010120220810614014,언양갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,39,부산광역시 동구 초량동 197-39,2.62E+11,부산광역시 동구 초량로,7,2,2.62E+24,,부산광역시 동구 초량로 7-2,601829,48815,,,,129.0404923,35.11862224,,,,,,,,
MA010120220804432927,정쭈삼,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,39,부산광역시 동구 초량동 197-39,2.62E+11,부산광역시 동구 초량로,7,2,2.62E+24,,부산광역시 동구 초량로 7-2,601829,48815,,1,,129.0404923,35.11862224,,,,,,,,
MA010120220812838450,중독갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,40,부산광역시 동구 초량동 197-40,2.62E+11,부산광역시 동구 초량로,7,1,2.62E+24,,부산광역시 동구 초량로 7-1,601829,48815,,,,129.0405563,35.11854907,,,,,,,,
MA010120220810620025,남해집,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,42,부산광역시 동구 초량동 197-42,2.62E+11,부산광역시 동구 초량로,17,4,2.62E+24,,부산광역시 동구 초량로 17-4,601829,48815,,,,129.0397635,35.11930138,,,,,,,,
MA010120220810614526,신풍갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,45,부산광역시 동구 초량동 197-45,2.62E+11,부산광역시 동구 초량로,17,10,2.62E+24,,부산광역시 동구 초량로 17-10,601829,48815,,,,129.0395706,35.11904329,,,,,,,,
MA010120220810574663,제일곰장어,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,51,부산광역시 동구 초량동 197-51,2.62E+11,부산광역시 동구 초량로,23,,2.62E+24,,부산광역시 동구 초량로 23,601829,48814,,,,129.039576,35.11970105,,,,,,,,
MA010120220810645275,헐심더,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,197,67,부산광역시 동구 초량동 197-67,2.62E+11,부산광역시 동구 초량로,19,,2.62E+24,,부산광역시 동구 초량로 19,601829,48815,,2,,129.0398523,35.11934494,,,,,,,,
MA0101202210A0096789,촌놈통닭,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,198,1,부산광역시 동구 초량동 198-1,2.62E+11,부산광역시 동구 초량로13번길,1,,2.62E+24,,부산광역시 동구 초량로13번길 1,601829,48815,,1,,129.0403214,35.11880535,,,,,,,,
MA010120220804729599,충무꼭지횟집,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,198,10,부산광역시 동구 초량동 198-10,2.62E+11,부산광역시 동구 초량로13번길,5,,2.62E+24,,부산광역시 동구 초량로13번길 5,601829,48815,,1,,129.0402733,35.11863494,,,,,,,,
MA010120220810161411,지수,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,200,,부산광역시 동구 초량동 200,2.62E+11,부산광역시 동구 초량로,15,,2.62E+24,,부산광역시 동구 초량로 15,601829,48815,,,,129.0399838,35.11890115,,,,,,,,
MA010120220810574648,초량식당,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,200,,부산광역시 동구 초량동 200,2.62E+11,부산광역시 동구 초량로,15,,2.62E+24,,부산광역시 동구 초량로 15,601829,48815,,,,129.0399838,35.11890115,,,,,,,,
MA010120220810567943,남해횟집,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,200,,부산광역시 동구 초량동 200,2.62E+11,부산광역시 동구 초량로,15,,2.62E+24,,부산광역시 동구 초량로 15,601829,48815,,,,129.0399838,35.11890115,,,,,,,,
MA010120220810634824,김천횟집,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,200,,부산광역시 동구 초량동 200,2.62E+11,부산광역시 동구 초량로,15,,2.62E+24,초량상가아파트,부산광역시 동구 초량로 15,601829,48815,,,,129.0399838,35.11890115,,,,,,,,
MA0101202406A0010039,사천횟집,한식,횟집,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,200,,부산광역시 동구 초량동 200,2.62E+11,부산광역시 동구 초량로,15,,2.62E+24,초량상가아파트,부산광역시 동구 초량로 15,601829,48815,,,,129.0399838,35.11890115,,,,,,,,
MA010120220808189051,신초량족발,한식,족발/보쌈,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,200,2,부산광역시 동구 초량동 200-2,2.62E+11,부산광역시 동구 초량로13번길,8,,2.62E+24,,부산광역시 동구 초량로13번길 8,601829,48815,,1,,129.0400323,35.11864801,,,,,,,,
MA010120220814352726,초량진재첩국,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,200,2,부산광역시 동구 초량동 200-2,2.62E+11,부산광역시 동구 초량로13번길,8,,2.62E+24,,부산광역시 동구 초량로13번길 8,601829,48815,,1,,129.0400323,35.11864801,,,,,,,,
MA010120220811132356,송원감자탕,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,207,13,부산광역시 동구 초량동 207-13,2.62E+11,부산광역시 동구 초량로,3,1,2.62E+24,,부산광역시 동구 초량로 3-1,601829,48815,,,,129.0407579,35.11827532,,,,,,,,
MA010120220808797245,미식가의구이,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,207,7,부산광역시 동구 초량동 207-7,2.62E+11,부산광역시 동구 중앙대로231번길,16,,2.62E+24,,부산광역시 동구 중앙대로231번길 16,601829,48815,,1,,129.0404176,35.11826303,,,,,,,,
MA010120220810641109,양지아구찜,한식,해산물 구이/찜,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,207,8,부산광역시 동구 초량동 207-8,2.62E+11,부산광역시 동구 초량로,5,1,2.62E+24,,부산광역시 동구 초량로 5-1,601829,48815,,,,129.0406608,35.11834004,,,,,,,,
MA010120220810644166,화성통삼겹,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,207,9,부산광역시 동구 초량동 207-9,2.62E+11,부산광역시 동구 초량로,5,,2.62E+24,,부산광역시 동구 초량로 5,601829,48815,,1,,129.0407149,35.11831209,,,,,,,,
MA0101202311A0035731,남해태양횟집,한식,횟집,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,214,,부산광역시 동구 초량동 214,2.62E+11,부산광역시 동구 중앙대로231번길,23,,2.62E+24,,부산광역시 동구 중앙대로231번길 23,601829,48815,,,,129.0397569,35.118157,,,,,,,,
MA010120220802992741,땅스부대찌개초량 시장점,한식,국/탕/찌개류,기타 식료품 소매업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,215,4,부산광역시 동구 초량동 215-4,2.62E+11,부산광역시 동구 초량로13번길,22,,2.62E+24,,부산광역시 동구 초량로13번길 22,601829,48815,,1,,129.0397665,35.11810277,,,,,,,,
MA0101202406A0068974,벌교식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,215,4,부산광역시 동구 초량동 215-4,2.62E+11,부산광역시 동구 초량로13번길,22,,2.62E+24,,부산광역시 동구 초량로13번길 22,601829,48815,,1,,129.0397665,35.11810277,,,,,,,,
MA010120220812081507,동림식당,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,229,1,부산광역시 동구 초량동 229-1,2.62E+11,부산광역시 동구 중앙대로231번길,30,,2.62E+24,,부산광역시 동구 중앙대로231번길 30,601829,48815,,2,,129.0395329,35.1184131,,,,,,,,
MA010120220810624520,용궁횟집,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,236,1,부산광역시 동구 초량동 236-1,2.62E+11,부산광역시 동구 초량중로,78,,2.62E+24,,부산광역시 동구 초량중로 78,601829,48815,,,,129.0393076,35.11861515,,,,,,,,
MA010120220802676918,홍도식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,238,8,부산광역시 동구 초량동 238-8,2.62E+11,부산광역시 동구 초량중로80번길,14,,2.62E+24,,부산광역시 동구 초량중로80번길 14,601829,48815,,1,,129.039888,35.11857834,,,,,,,,
MA010120220810627068,초량죽집,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,243,3,부산광역시 동구 초량동 243-3,2.62E+11,부산광역시 동구 초량중로,80,,2.62E+24,,부산광역시 동구 초량중로 80,601829,48815,,,,129.0393325,35.11873188,,,,,,,,
MA0101202411A0089485,초량할매족발,한식,족발/보쌈,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,247,2,부산광역시 동구 초량동 247-2,2.62E+11,부산광역시 동구 초량중로77번길,4,,2.62E+24,,부산광역시 동구 초량중로77번길 4,601829,48814,,1,,129.0391161,35.11885268,,,,,,,,
MA0106202511A1565310,삼삼수산,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,250,2,부산광역시 동구 초량동 250-2,2.62E+11,부산광역시 동구 초량중로,79,,2.62E+24,,부산광역시 동구 초량중로 79,601829,48814,,,,129.0391734,35.11895084,,,,,,,,
MA010120220810574668,서울장춘족발,한식,족발/보쌈,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,253,4,부산광역시 동구 초량동 253-4,2.62E+11,부산광역시 동구 초량중로,82,1,2.62E+24,,부산광역시 동구 초량중로 82-1,601829,48815,,,,129.0394374,35.11898244,,,,,,,,
MA010120220813065747,오성집,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,254,,부산광역시 동구 초량동 254,2.62E+11,부산광역시 동구 초량중로,81,,2.62E+24,,부산광역시 동구 초량중로 81,601829,48814,,1,,129.0392414,35.11903981,,,,,,,,
MA0101202307A0042308,은하갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,264,1,부산광역시 동구 초량동 264-1,2.62E+11,부산광역시 동구 초량중로,86,,2.62E+24,,부산광역시 동구 초량중로 86,601829,48815,,1,,129.0395983,35.11927712,,,,,,,,
MA0106202510A1713152,어촌,일식,일식 회/초밥,일식 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,265,1,부산광역시 동구 초량동 265-1,2.62E+11,부산광역시 동구 초량중로,84,,2.62E+24,,부산광역시 동구 초량중로 84,601829,48815,,,,129.0395518,35.11916977,,,,,,,,
MA010120220805464390,청도갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,268,2,부산광역시 동구 초량동 268-2,2.62E+11,부산광역시 동구 초량중로,85,,2.62E+24,,부산광역시 동구 초량중로 85,601829,48814,,1,,129.0394028,35.11935251,,,,,,,,
MA0101202305A0173092,괴정집,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,268,2,부산광역시 동구 초량동 268-2,2.62E+11,부산광역시 동구 초량중로,85,,2.62E+24,,부산광역시 동구 초량중로 85,601829,48814,,1,,129.0393918,35.11935269,,,,,,,,
MA010120220803579955,맘스터치,기타 간이,버거,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,270,2,부산광역시 동구 초량동 270-2,2.62E+11,부산광역시 동구 초량중로,87,,2.62E+24,,부산광역시 동구 초량중로 87,601829,48814,,,,129.0394505,35.1195049,,,,,,,,
MA010120220810608902,경북산곰장어,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,275,,부산광역시 동구 초량동 275,2.62E+11,부산광역시 동구 초량로,25,,2.62E+24,,부산광역시 동구 초량로 25,601829,48814,,,,129.0394368,35.11983857,,,,,,,,
MA0101202307A0085729,경북산꼼장어,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,275,,부산광역시 동구 초량동 275,2.62E+11,부산광역시 동구 초량로,25,,2.62E+24,째,부산광역시 동구 초량로 25,601829,48814,,1,,129.0394368,35.11983857,,,,,,,,
MA010120220810608386,금채복이네산꼼장어,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,275,2,부산광역시 동구 초량동 275-2,2.62E+11,부산광역시 동구 초량로,25,,2.62E+24,,부산광역시 동구 초량로 25,601829,48814,,,,129.0394368,35.11983857,,,,,,,,
MA010120220810645299,우리돼지국밥,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,277,2,부산광역시 동구 초량동 277-2,2.62E+11,부산광역시 동구 초량로,27,1,2.62E+24,,부산광역시 동구 초량로 27-1,601829,48814,,,,129.0392422,35.11994998,,,,,,,,
MA010120220810622731,부산식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,278,3,부산광역시 동구 초량동 278-3,2.62E+11,부산광역시 동구 초량로,27,,2.62E+24,,부산광역시 동구 초량로 27,601829,48814,,,,129.0393729,35.11991174,,,,,,,,
MA0101202310A0083486,거북이동네 초량점,한식,돼지고기 구이/찜,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,279,1,부산광역시 동구 초량동 279-1,2.62E+11,부산광역시 동구 초량상로,94,,2.62E+24,,부산광역시 동구 초량상로 94,601829,48814,,1,,129.0390547,35.11990808,,,,,,,,
MA010120220808907996,닛코참치,일식,일식 회/초밥,일식 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,280,2,부산광역시 동구 초량동 280-2,2.62E+11,부산광역시 동구 초량상로,91,1,2.62E+24,,부산광역시 동구 초량상로 91-1,601829,48813,,1,,129.038737,35.11992244,,,,,,,,
MA0101202303A0039883,예술집,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,280,3,부산광역시 동구 초량동 280-3,2.62E+11,부산광역시 동구 초량상로,93,,2.62E+24,,부산광역시 동구 초량상로 93,601829,48813,,,,129.0387952,35.12005664,,,,,,,,
MA0101202409A0060001,백채김치찌개부산 초량점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,281,17,부산광역시 동구 초량동 281-17,2.62E+11,부산광역시 동구 초량로,37,,2.62E+24,,부산광역시 동구 초량로 37,601829,48813,,1,,129.0382851,35.12027249,,,,,,,,
MA010120220814331920,바사삭치킨강정,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,282,2,부산광역시 동구 초량동 282-2,2.62E+11,부산광역시 동구 초량로,39,,2.62E+24,,부산광역시 동구 초량로 39,601829,48813,,1,,129.0381765,35.12031937,,,,,,,,
MA010120220810574853,만리전통보리밥,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,287,1,부산광역시 동구 초량동 287-1,2.62E+11,부산광역시 동구 초량상로,86,,2.62E+24,,부산광역시 동구 초량상로 86,601829,48814,,,,129.0387215,35.11930089,,,,,,,,
MA0101202210A0063490,오소해장,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,287,1,부산광역시 동구 초량동 287-1,2.62E+11,부산광역시 동구 초량상로,86,,2.62E+24,,부산광역시 동구 초량상로 86,601829,48814,,1,,129.0387215,35.11930089,,,,,,,,
MA010120220814092497,길음칠,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,287,18,부산광역시 동구 초량동 287-18,2.62E+11,부산광역시 동구 초량상로,81,2,2.62E+24,,부산광역시 동구 초량상로 81-2,601829,48813,,1,,129.0383208,35.11906432,,,,,,,,
MA010120220812272556,고집센그집갈비탕,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,291,1,부산광역시 동구 초량동 291-1,2.62E+11,부산광역시 동구 중앙대로231번길,46,,2.62E+24,,부산광역시 동구 중앙대로231번길 46,601829,48814,,,,129.0387722,35.11869625,,,,,,,,
MA010120220810566997,정원식당,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,291,10,부산광역시 동구 초량동 291-10,2.62E+11,부산광역시 동구 중앙대로231번길,42,,2.62E+24,,부산광역시 동구 중앙대로231번길 42,601829,48814,,,,129.0389045,35.11872106,,,,,,,,
MA010120220813433179,장가계,중식,중국집,중식 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,294,3,부산광역시 동구 초량동 294-3,2.62E+11,부산광역시 동구 초량중로,73,1,2.62E+24,,부산광역시 동구 초량중로 73-1,601829,48814,,,,129.0389188,35.11841442,,,,,,,,
MA010120220810625669,삼산면옥,한식,냉면/밀면,한식 면 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,295,18,부산광역시 동구 초량동 295-18,2.62E+11,부산광역시 동구 초량상로,76,,2.62E+24,,부산광역시 동구 초량상로 76,601829,48814,,,,129.0382265,35.11836299,,,,,,,,
MA0101202406A0097981,덴푸라마켓 초량점,일식,기타 일식 음식점,일식 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,296,26,부산광역시 동구 초량동 296-26,2.62E+11,부산광역시 동구 초량상로,82,,2.62E+24,,부산광역시 동구 초량상로 82,601829,48814,,,,129.0385145,35.11891687,,,,,,,,
MA010120220810655201,초량본가,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,296,28,부산광역시 동구 초량동 296-28,2.62E+11,부산광역시 동구 초량중로,70,,2.62E+24,,부산광역시 동구 초량중로 70,601829,48815,,,,129.0389733,35.11796292,,,,,,,,
MA010120220803145739,독도횟집,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,296,33,부산광역시 동구 초량동 296-33,2.62E+11,부산광역시 동구 초량중로,68,,2.62E+24,,부산광역시 동구 초량중로 68,601829,48815,,1,,129.0388934,35.1178381,,,,,,,,
MA010120220810646298,70년대소금구이,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,296,33,부산광역시 동구 초량동 296-33,2.62E+11,부산광역시 동구 초량중로,68,,2.62E+24,,부산광역시 동구 초량중로 68,601829,48815,,1,,129.0388934,35.1178381,,,,,,,,
MA010120220813790966,진짜배기남원추어탕,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,297,3,부산광역시 동구 초량동 297-3,2.62E+11,부산광역시 동구 초량중로,73,,2.62E+24,,부산광역시 동구 초량중로 73,601829,48814,,,,129.0388612,35.11830725,,,,,,,,
MA010120220800606205,산청국밥,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,311,4,부산광역시 동구 초량동 311-4,2.62E+11,부산광역시 동구 초량로13번길,26,,2.62E+24,,부산광역시 동구 초량로13번길 26,601829,48815,,,,129.0396855,35.11793291,,,,,,,,
MA0101202303A0032569,이진한우참숯,한식,소고기 구이/찜,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,320,1,부산광역시 동구 초량동 320-1,2.62E+11,부산광역시 동구 초량로13번길,37,,2.62E+24,,부산광역시 동구 초량로13번길 37,601829,48815,,2,,129.0395827,35.11733086,,,,,,,,
MA010120220810685159,산곰장어와바다장어,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,321,1,부산광역시 동구 초량동 321-1,2.62E+11,부산광역시 동구 초량로13번길,31,,2.62E+24,,부산광역시 동구 초량로13번길 31,601829,48815,,,,129.0397619,35.11748104,,,,,,,,
MA010120220813131782,초량해칼국수,한식,국수/칼국수,한식 면 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,337,2,부산광역시 동구 초량동 337-2,2.62E+11,부산광역시 동구 중앙대로231번길,15,,2.62E+24,,부산광역시 동구 중앙대로231번길 15,601829,48815,,2,,129.0402023,35.11798729,,,,,,,,
MA0101202310A0048331,큰집밀양순대돼지국밥 부산역점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,348,2,부산광역시 동구 초량동 348-2,2.62E+11,부산광역시 동구 중앙대로231번길,5,,2.62E+24,,부산광역시 동구 중앙대로231번길 5,601829,48815,,1,,129.0406254,35.11779993,,,,,,,,
MA010120220809990185,원조부산밀면,한식,냉면/밀면,한식 면 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,349,1,부산광역시 동구 초량동 349-1,2.62E+11,부산광역시 동구 중앙대로231번길,7,,2.62E+24,,부산광역시 동구 중앙대로231번길 7,601829,48815,,,,129.0405166,35.11783781,,,,,,,,
MA010120220810414515,매콤아구찜 초량점,한식,해산물 구이/찜,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,35,1,부산광역시 동구 초량동 35-1,2.62E+11,부산광역시 동구 초량중로,126,3,2.62E+24,,부산광역시 동구 초량중로 126-3,601827,48795,,1,,129.0413397,35.12269027,,,,,,,,
MA010120220810608448,초량밀면,한식,냉면/밀면,한식 면 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,363,2,부산광역시 동구 초량동 363-2,2.62E+11,부산광역시 동구 중앙대로,225,,2.62E+24,초량동,부산광역시 동구 중앙대로 225,601829,48815,,1,,129.0406025,35.1173227,,,,,,,,
MA010120220810628958,둘래아구찜,한식,해산물 구이/찜,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,367,,부산광역시 동구 초량동 367,2.62E+11,부산광역시 동구 중앙대로221번가길,13,,2.62E+24,,부산광역시 동구 중앙대로221번가길 13,601829,48815,,,,129.0404772,35.11757714,,,,,,,,
