이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
구조방낙지,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 399-5,부산광역시 동래구 명륜로94번길 39,129.0839318,35.20405154
원조조방낙지,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 400-1,부산광역시 동래구 명륜로94번길 37,129.0839082,35.20398887
본가조방할매낙지,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 401,부산광역시 동래구 명륜로94번길 33,129.0838049,35.20381042
보광유황한방오리,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 401-10,부산광역시 동래구 명륜로94번길 21,129.0837679,35.20322531
스시시로,일식 음식점업,명륜동,부산광역시 동래구 명륜동 401-10,부산광역시 동래구 명륜로94번길 21,129.0837679,35.20322531
동래고기국수,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 401-12,부산광역시 동래구 명륜로94번길 15,129.0837288,35.20298267
와류카츠,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 401-13,부산광역시 동래구 명륜로94번길 11,129.0837151,35.20287477
오꼬식당,일식 음식점업,명륜동,부산광역시 동래구 명륜동 401-9,부산광역시 동래구 명륜로94번길 23,129.0837824,35.20336023
목동버거 동래수안점,피자; 햄버거; 샌드위치 및 유사 음식점업,명륜동,부산광역시 동래구 명륜동 401-9,부산광역시 동래구 명륜로94번길 23,129.0837824,35.20336023
고향소갈비찜,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 401-9,부산광역시 동래구 명륜로94번길 23,129.0837824,35.20336023
명가국수,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 405-1,부산광역시 동래구 명륜로112번길 5,129.0832884,35.20379227
팥쥐고모,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 405-1,부산광역시 동래구 명륜로112번길 5,129.0832884,35.20379227
긴자료코부산 동래점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 405-1,부산광역시 동래구 명륜로112번길 5,129.0832884,35.20379227
가마치통닭 동래점,치킨 전문점,명륜동,부산광역시 동래구 명륜동 414-2,부산광역시 동래구 명륜로112번길 4,129.083239,35.20357685
뼈큰감자탕,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 418,부산광역시 동래구 명륜로 105,129.0829266,35.20338397
카츠텐시,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 430-1,부산광역시 동래구 명륜로 104,129.0834371,35.20316792
타라코소바 동래점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 430-1,부산광역시 동래구 명륜로 104,129.0834371,35.20316792
함경면옥,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 433-10,부산광역시 동래구 충렬대로 213,129.0830271,35.20258923
샤브올데이부산명륜점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 433-10,부산광역시 동래구 충렬대로 213,129.0830271,35.20258923
몫몫,일식 음식점업,명륜동,부산광역시 동래구 명륜동 433-14,부산광역시 동래구 충렬대로 215,129.083132,35.20239818
순곱이네동래 본점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 433-4,부산광역시 동래구 명륜로103번길 3,129.0829677,35.20284257
노브랜드버거부산 동래역점,피자; 햄버거; 샌드위치 및 유사 음식점업,명륜동,부산광역시 동래구 명륜동 447-1,부산광역시 동래구 명륜로 109,129.0827792,35.20362982
언양닭칼국수,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 449-3,부산광역시 동래구 명륜로103번길 4,129.0829314,35.20314058
돌샘돼지국밥,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 450-14,부산광역시 동래구 명륜로117번길 31,129.0819588,35.20331952
동래콩나물국밥,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 450-18,부산광역시 동래구 명륜로103번길 14,129.0824147,35.20311342
베트남쌀국수라이옥,기타 외국식 음식점업,명륜동,부산광역시 동래구 명륜동 450-30,부산광역시 동래구 명륜로103번길 17,129.0821791,35.20291922
육밀도,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 450-37,부산광역시 동래구 충렬대로 207,129.082491,35.20266153
동래재첩국,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 450-39,부산광역시 동래구 충렬대로 211,129.0825325,35.2025707
본죽앤비빔밥 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 450-39,부산광역시 동래구 충렬대로 211,129.0825325,35.2025707
엄용백낙돈,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 450-4,부산광역시 동래구 명륜로117번길 33,129.0819775,35.20319304
39도시락 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 450-4,부산광역시 동래구 명륜로103번길 20,129.0820738,35.20309225
제일칼국수 동래점,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 450-4,부산광역시 동래구 명륜로103번길 20,129.0820738,35.20309225
젓가락질 잘해야만 밥을 먹나요(동래점),한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 450-4,부산광역시 동래구 명륜로103번길 20,129.0820738,35.20309225
부산참치상회,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,129.082032,35.20360663
키치마루,일식 음식점업,명륜동,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,129.082043,35.20360644
바른고기엘베요타 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 450-9,부산광역시 동래구 삼성대길 7,129.0822869,35.20326882
우적동래 직영점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 450-9,부산광역시 동래구 삼성대길 7,129.0822869,35.20326882
동양사라다,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 451-14,부산광역시 동래구 명륜로117번길 17,129.0819196,35.20393298
쏘시지요 동래점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 451-15,부산광역시 동래구 명륜로117번길 8,129.0823007,35.20424182
예원한정식,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 451-3,부산광역시 동래구 삼성대길 22,129.0823366,35.2039258
어가코다리,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 451-5,부산광역시 동래구 삼성대길 18,129.0824107,35.20381639
라홍방마라탕 동래점,중식 음식점업,명륜동,부산광역시 동래구 명륜동 451-9,부산광역시 동래구 삼성대길 21,129.0820492,35.20384964
정성식당,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 465-1,부산광역시 동래구 명륜로 120-3,129.0827611,35.20463942
삼환축산,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 472-2,부산광역시 동래구 명륜로 124-1,129.08258,35.20485881
동래지코바,치킨 전문점,명륜동,부산광역시 동래구 명륜동 473,부산광역시 동래구 명륜로 124,129.0826155,35.20495733
일일양 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 485-1,부산광역시 동래구 명륜로 128-1,129.0824696,35.20526623
더에이치원,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 485-9,부산광역시 동래구 명륜로 128,129.0824564,35.20517634
하동각,중식 음식점업,명륜동,부산광역시 동래구 명륜동 487-1,부산광역시 동래구 명륜로 130-6,129.0826119,35.20524576
공담,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 49-1,부산광역시 동래구 명륜로250번길 2,129.0840978,35.21570056
오케이도매횟집 동래역점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 492,부산광역시 동래구 명륜로112번가길 45,129.0828165,35.2055216
산골수육,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 494,부산광역시 동래구 명륜로 130-7,129.0827036,35.20539738
라라,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 500-3,부산광역시 동래구 명륜로 127-1,129.0821491,35.20518163
목촌돼지국밥 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 501-3,부산광역시 동래구 명륜로 127,129.08219,35.20506378
숯불에닭 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 501-7,부산광역시 동래구 명륜로 121,129.082376,35.20461
유가네닭갈비 동래역점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 502-13,부산광역시 동래구 삼성대길 40,129.0819613,35.20470725
몬스시,일식 음식점업,명륜동,부산광역시 동래구 명륜동 502-13,부산광역시 동래구 삼성대길 40,129.0819613,35.20470725
종로빈대떡,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 502-5,부산광역시 동래구 삼성대길 48,129.0817291,35.20507171
동경오리온,일식 음식점업,명륜동,부산광역시 동래구 명륜동 502-6,부산광역시 동래구 삼성대길 34-21,129.0818397,35.20510585
제일향어횟집,일식 음식점업,명륜동,부산광역시 동래구 명륜동 502-6,부산광역시 동래구 삼성대길 34-21,129.0818397,35.20510585
시골돼지국밥,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 502-7,부산광역시 동래구 삼성대길 44,129.0818793,35.20493395
단골해물,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 502-7,부산광역시 동래구 삼성대길 44,129.0818793,35.20493395
동래양곱창,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 502-7,부산광역시 동래구 삼성대길 44,129.0818793,35.20493395
단골집,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 502-7,부산광역시 동래구 삼성대길 44,129.0818793,35.20493395
자갈치몰,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 502-7,부산광역시 동래구 삼성대길 44,129.0818793,35.20493395
산청양곱창,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 502-7,부산광역시 동래구 삼성대길 44,129.0818793,35.20493395
동래84,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 502-7,부산광역시 동래구 삼성대길 44,129.0818793,35.20493395
은신처 동래점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 503-6,부산광역시 동래구 명륜로129번길 6-5,129.0816978,35.20556788
바:이브,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 503-7,부산광역시 동래구 명륜로129번길 8,129.0817387,35.20545002
달래해장부산 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 503-8,부산광역시 동래구 명륜로129번길 6,129.081872,35.20551081
블렌딩,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 503-8,부산광역시 동래구 명륜로129번길 6,129.081872,35.20551081
그날이후불타는삼겹살,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 505-4,부산광역시 동래구 삼성대길 36,129.0820232,35.20455299
동방축산동래메가점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 505-6,부산광역시 동래구 명륜로 125,129.0822053,35.20480218
길세이로무시 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 505-8,부산광역시 동래구 명륜로117번길 10-5,129.082173,35.20439722
비케이알버거킹부산수안역점,피자; 햄버거; 샌드위치 및 유사 음식점업,명륜동,부산광역시 동래구 명륜동 506-13,부산광역시 동래구 충렬대로 194,129.0809823,35.20291277
국수면가,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
롯데리아메가마트 동래점,피자; 햄버거; 샌드위치 및 유사 음식점업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
삼진식품메가마트 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
브라운에프엔비메가마트 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
다운타운씨이십칠 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
수백당메가마트 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
하루꽃돈,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 512-2,부산광역시 동래구 충렬대로 188-6,129.0803805,35.20299521
내고향추어탕,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 515-43,부산광역시 동래구 충렬대로182번가길 26,129.0801036,35.20246829
부리나치킨,치킨 전문점,명륜동,부산광역시 동래구 명륜동 520,부산광역시 동래구 충렬대로200번길 43,129.0792958,35.20222083
정담아구찜,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 521-1,부산광역시 동래구 온천천로 195-7,129.0793593,35.20212963
동보성,중식 음식점업,명륜동,부산광역시 동래구 명륜동 525-4,부산광역시 동래구 온천천로 193,129.0791312,35.20222366
세남자스시,일식 음식점업,명륜동,부산광역시 동래구 명륜동 529-4,부산광역시 동래구 충렬대로 186,129.07994,35.20337225
아웃닭,치킨 전문점,명륜동,부산광역시 동래구 명륜동 532-11,부산광역시 동래구 충렬대로181번길 25,129.079848,35.20493282
델루나,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 532-11,부산광역시 동래구 충렬대로181번길 25,129.079848,35.20493282
해성막창집,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 532-28,부산광역시 동래구 충렬대로181번길 28,129.0801117,35.20493731
대박통명륜점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-100,부산광역시 동래구 명륜로129번다길 11-3,129.0791449,35.20577397
주화담,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 533-101,부산광역시 동래구 온천천로 155,129.0790008,35.20572237
돌섬도매횟집,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 533-101,부산광역시 동래구 온천천로 155,129.0790008,35.20572237
청아양꼬치,중식 음식점업,명륜동,부산광역시 동래구 명륜동 533-101,부산광역시 동래구 온천천로 155,129.0790008,35.20572237
시월달,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-101,부산광역시 동래구 온천천로 155,129.0790008,35.20572237
틴트바,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-101,부산광역시 동래구 온천천로 155,129.0790008,35.20572237
야시장,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-104,부산광역시 동래구 명륜로129번다길 7,129.0793829,35.2056347
양문부산 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-104,부산광역시 동래구 명륜로129번길 56-9,129.0793053,35.205609
갈비명가,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-115,부산광역시 동래구 명륜로129번길 54,129.0793341,35.2054463
핵밥부산 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-13,부산광역시 동래구 명륜로129번길 53,129.0792737,35.20523106
우럭만공격,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-158,부산광역시 동래구 온천천로 157,129.0789962,35.20554222
나누리포차,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-164,부산광역시 동래구 명륜로129번길 56-1,129.0790595,35.20544201
스케치,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 533-171,부산광역시 동래구 충렬대로179번길 27-8,129.0792163,35.20513292
소이만,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-175,부산광역시 동래구 충렬대로179번길 27-7,129.0793336,35.20499573
빡돈불탄술집,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 533-178,부산광역시 동래구 충렬대로179번길 27-5,129.0794299,35.20489495
하루엔소쿠 동래역점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 533-216,부산광역시 동래구 충렬대로 176,129.0791037,35.20372906
용이초밥 동래점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 533-229,부산광역시 동래구 온천천로 165,129.0789589,35.20493909
카츠키읔치읓,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-229,부산광역시 동래구 온천천로 165,129.0789581,35.20447951
수유리우동집 동래역점,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 533-229,부산광역시 동래구 온천천로 165,129.0790044,35.20500139
가마로강정 동래점,치킨 전문점,명륜동,부산광역시 동래구 명륜동 533-229,부산광역시 동래구 온천천로 165,129.0789581,35.20447951
코지하우스,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 533-229,부산광역시 동래구 온천천로 165,129.0789589,35.20493909
수영냉삼 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-229,부산광역시 동래구 온천천로 165,129.0789581,35.20447951
한국탕화쿵푸마라탕,중식 음식점업,명륜동,부산광역시 동래구 명륜동 533-27,부산광역시 동래구 명륜로129번길 45,129.0796892,35.20516084
대양곱창연탄구이;대양곱창화덕구이,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 533-30,부산광역시 동래구 충렬대로179번길 27,129.0795758,35.20501861
동래멸치국수,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 533-31,부산광역시 동래구 충렬대로179번길 26-1,129.079784,35.20500602
세종횟집,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 533-41,부산광역시 동래구 충렬대로181번길 7,129.0796179,35.2040897
이홍델,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 533-41,부산광역시 동래구 충렬대로181번길 7,129.0796179,35.2040897
하르당 동래역점,피자; 햄버거; 샌드위치 및 유사 음식점업,명륜동,부산광역시 동래구 명륜동 533-51,부산광역시 동래구 명륜로129번길 51,129.0793945,35.20522899
동래수림갈비,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 533-55,부산광역시 동래구 충렬대로179번길 27-6,129.079381,35.20513009
심야식당홍,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-57,부산광역시 동래구 충렬대로179번길 27-3,129.0794761,35.20498427
걍부산,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-64,부산광역시 동래구 충렬대로179번길 21,129.079559,35.20479361
골목오뎅빠 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-66,부산광역시 동래구 충렬대로179번길 19,129.0795565,35.20469452
스지고집,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-77,부산광역시 동래구 충렬대로179번길 7,129.0794673,35.20420943
착한동태아구찜,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-79,부산광역시 동래구 충렬대로 175,129.0793207,35.20405876
이자카야만디,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-81,부산광역시 동래구 충렬대로 177,129.0794508,35.20399344
싱싱도매횟집,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 533-97,부산광역시 동래구 온천천로 151,129.0790173,35.20593836
로지오뎅 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-97,부산광역시 동래구 온천천로 151,129.0790173,35.20593836
고촌;보쌈돼지국밥,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 533-98,부산광역시 동래구 온천천로 153,129.0789816,35.20583084
153구포국수 동래역점,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 535-2,부산광역시 동래구 충렬대로181번길 31,129.0798433,35.20517622
카페인더문 동래점,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 535-2,부산광역시 동래구 충렬대로181번길 31,129.0798433,35.20517622
오케이돼지국밥,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 537,부산광역시 동래구 명륜로129번길 44,129.079849,35.20540141
곱테랑,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 537,부산광역시 동래구 명륜로129번길 44,129.079849,35.20540141
맛나감자탕 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 537,부산광역시 동래구 명륜로129번길 44,129.079849,35.20540141
중경식객 동래점,중식 음식점업,명륜동,부산광역시 동래구 명륜동 537,부산광역시 동래구 명륜로129번길 44,129.079849,35.20540141
단술,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 539-3,부산광역시 동래구 명륜로129번길 46-2,129.07974,35.20543032
잭팟,중식 음식점업,명륜동,부산광역시 동래구 명륜동 540,부산광역시 동래구 명륜로129번다길 10,129.079628,35.20577468
구구구양꼬치 동래점,중식 음식점업,명륜동,부산광역시 동래구 명륜동 540,부산광역시 동래구 명륜로129번다길 10,129.079628,35.20577468
정원푸드,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 540,부산광역시 동래구 명륜로129번다길 10,129.079628,35.20577468
별난불닭,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 540-12,부산광역시 동래구 명륜로129번다길 12,129.0794963,35.20577694
단성무이부산 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 540-12,부산광역시 동래구 명륜로129번다길 12,129.0794963,35.20577694
대장군한우로스구이,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 540-14,부산광역시 동래구 명륜로129번다길 8,129.0795365,35.20563206
한앤둘치킨,치킨 전문점,명륜동,부산광역시 동래구 명륜동 540-15,부산광역시 동래구 명륜로129번다길 6,129.0795566,35.20555963
한경족발등뼈감자탕,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 540-2,부산광역시 동래구 명륜로129번길 46-5,129.0796444,35.20555812
한신포차 동래역점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 540-3,부산광역시 동래구 명륜로129번길 46-1,129.0796074,35.20539655
쓰리몽키즈,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 541-2,부산광역시 동래구 충렬대로181번길 41,129.0798317,35.20558194
우리동네아쿠아리움 동래역점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 541-2,부산광역시 동래구 충렬대로181번길 41,129.0798317,35.20558194
응응스크르부곡 온천점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 541-2,부산광역시 동래구 충렬대로181번길 41,129.0798317,35.20558194
월천장어,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 542-1,부산광역시 동래구 명륜로139번길 43,129.0796381,35.20617101
독도꽃새우,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 542-1,부산광역시 동래구 명륜로139번길 43,129.0796381,35.20617101
동래참치,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 542-6,부산광역시 동래구 충렬대로181번길 47-3,129.0797414,35.20591691
루아,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 542-6,부산광역시 동래구 충렬대로181번길 47-3,129.0797414,35.20591691
춘리마라탕 동래점,중식 음식점업,명륜동,부산광역시 동래구 명륜동 542-6,부산광역시 동래구 충렬대로181번길 47-3,129.0797414,35.20591691
매운찜,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 542-8,부산광역시 동래구 충렬대로181번길 43-2,129.0798052,35.20583471
제주옥탑,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 542-9,부산광역시 동래구 충렬대로181번길 43-1,129.079738,35.2057818
동래석쇠갈비,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 542-9,부산광역시 동래구 충렬대로181번길 43-1,129.079738,35.2057818
곱창이야기,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 548-15,부산광역시 동래구 명륜로139번길 51,129.0792652,35.20618643
지존소곱창,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 548-26,부산광역시 동래구 명륜로129번다길 15-1,129.0793145,35.2059693
대패가조아,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 548-28,부산광역시 동래구 명륜로129번다길 13,129.0792903,35.20587961
독도꽃새우,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 548-30,부산광역시 동래구 온천천로 145-1,129.0789975,35.20645236
오리향식당,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 548-31,부산광역시 동래구 명륜로139번길 54,129.0791051,35.20636941
세계맥주비어마트,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 548-32,부산광역시 동래구 온천천로 147,129.0789952,35.20636229
동래삼선,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 548-36,부산광역시 동래구 명륜로139번길 52,129.0792583,35.20634875
호란,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 548-38,부산광역시 동래구 온천천로 145,129.0789886,35.20653362
초필살돼지구이 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 548-38,부산광역시 동래구 온천천로 145,129.0789886,35.20653362
디케이동키치킨 동래점,치킨 전문점,명륜동,부산광역시 동래구 명륜동 548-39,부산광역시 동래구 명륜로129번다길 25,129.0791198,35.20651334
몽상컴퍼니,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 548-4,부산광역시 동래구 명륜로129번다길 11-1,129.0793413,35.20572553
동래참치가게,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 548-6,부산광역시 동래구 명륜로139번길 55,129.0790665,35.20614478
툰,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 548-6,부산광역시 동래구 명륜로139번길 55,129.0790665,35.20614478
사번출구,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 548-6,부산광역시 동래구 명륜로139번길 55,129.0790665,35.20614478
고하순,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 549-1,부산광역시 동래구 온천천로 139,129.0789982,35.20691194
공담,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 549-13,부산광역시 동래구 명륜로129번다길 27,129.0792401,35.20649325
박대포소금구이,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 549-7,부산광역시 동래구 온천천로 143,129.0789915,35.20665072
라운지목화동래관,중식 음식점업,명륜동,부산광역시 동래구 명륜동 550-14,부산광역시 동래구 명륜로129번다길 37,129.0793286,35.20695132
올리브장작,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 550-8,부산광역시 동래구 온천천로 137,129.0790243,35.2070737
홍고기집,기타 주점업,명륜동,부산광역시 동래구 명륜동 551-1,부산광역시 동래구 명륜로139번길 42-13,129.0797113,35.20689067
소담,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 551-11,부산광역시 동래구 명륜로139번길 44-7,129.0795282,35.20659644
산장1988,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 551-12,부산광역시 동래구 명륜로139번길 42-7,129.0796599,35.20659418
논두렁추어탕,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-13,부산광역시 동래구 명륜로139번길 42-5,129.0796571,35.20648609
귀인,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 551-14,부산광역시 동래구 명륜로139번길 44-5,129.0795147,35.20649755
만복국수,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 551-17,부산광역시 동래구 명륜로139번길 46,129.0795229,35.20638927
로바타탄요,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-2,부산광역시 동래구 명륜로139번길 44-14,129.0795801,35.20691095
주도락부산 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-23,부산광역시 동래구 명륜로139번길 45,129.0794956,35.20618247
삼바리,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 551-26,부산광역시 동래구 명륜로129번다길 18-1,129.0794709,35.20607476
동래황소야,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 551-29,부산광역시 동래구 명륜로129번다길 14-3,129.0795894,35.20598261
파치파치,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-3,부산광역시 동래구 명륜로129번다길 38,129.079471,35.20693986
낭만장작 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-30,부산광역시 동래구 명륜로129번다길 14-1,129.0794906,35.2059843
