이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
엘리든플레이롯데 동래점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
온천화백,화장품; 비누 및 방향제 소매업,온천1동,부산광역시 동래구 온천동 143-7,부산광역시 동래구 온천장로119번가길 10,129.0818672,35.22165951
디데이,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 308-2,부산광역시 금정구 금정로68번길 12-5,129.087287,35.23046048
풋조이롯데동래점 백화점,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
타미여성롯데동래,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
베스트마켓,문구용품 및 회화용품 소매업,장전2동,부산광역시 금정구 장전동 417-2,부산광역시 금정구 금정로91번길 3,129.0866103,35.23277008
코코로,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 303-4,부산광역시 금정구 금정로60번길 23-5,129.0874495,35.22994402
에이치데코,의복 액세서리 및 모조 장신구 소매업,부곡3동,부산광역시 금정구 부곡동 216-19,부산광역시 금정구 무학송로 95-1,129.0932351,35.23968458
새멋,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 143-6,부산광역시 동래구 온천장로119번길 51,129.0821129,35.22181749
끌레르,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.085065,35.22088354
비밀정원 부산대점,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-6,부산광역시 금정구 장전로12번길 45,129.0880944,35.22982476
명인,속옷 및 잠옷 소매업,구서2동,부산광역시 금정구 구서동 195-15,부산광역시 금정구 안뜰로 8,129.0923032,35.25471377
카라,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1250-24,부산광역시 동래구 아시아드대로 213-1,129.0661116,35.2031495
디스커버리익스페디션,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
라온공방,기념품; 관광 민예품 및 장식용품 소매업,구서2동,부산광역시 금정구 구서동 1009-1,부산광역시 금정구 두실로 43,129.0865502,35.26128336
롯데동래로가디스,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
루이,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-130,부산광역시 금정구 장전로12번길 36,129.0881896,35.22925539
탑텐키즈,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
학생사,문구용품 및 회화용품 소매업,온천1동,부산광역시 동래구 온천동 148-52,부산광역시 동래구 온천장로119번길 45,129.0823525,35.22174128
아름다운가게부산명륜역점재,기타 중고 상품 소매업,온천1동,부산광역시 동래구 온천동 489-4,부산광역시 동래구 중앙대로 1414,129.0796915,35.21256827
셀덴 NC부산대점,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
제일상회,속옷 및 잠옷 소매업,구서1동,부산광역시 금정구 구서동 414-15,부산광역시 금정구 구서로 13,129.08948,35.24658919
탑스롯데 동래점,가방 및 기타 가죽제품 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
행텐주니어,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
캘빈클라인언더,속옷 및 잠옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
롯데동래지오지아,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
소이 부산대점,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
스마트껍데기,가방 및 기타 가죽제품 소매업,장전2동,부산광역시 금정구 장전동 643-8,부산광역시 금정구 장전온천천로 59,129.088983,35.23021494
타이틀리스트,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
시즈막스,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
아모레,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 1249-6,부산광역시 동래구 아시아드대로 225,129.0665908,35.2042948
탈모케어존부산 동래점,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 1434-20,부산광역시 동래구 충렬대로137번길 7,129.0755774,35.20580816
스타일잇찌,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 419-11,부산광역시 금정구 금강로 271,129.0851688,35.23223622
신앙촌상회,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1451-38,부산광역시 동래구 충렬대로100번다길 16-1,129.0728963,35.20443029
티오티 부산대점,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
유타 부산금정점,기타 의복 소매업,부곡3동,부산광역시 금정구 부곡동 225-34,부산광역시 금정구 중앙대로 1701,129.0915703,35.23645123
올킬,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-126,부산광역시 금정구 금정로60번길 42,129.0885201,35.22929474
크놋,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 304-5,부산광역시 금정구 금정로60번길 23-2,129.0876546,35.22980531
스타일,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 423-30,부산광역시 금정구 장전로 40,129.0847355,35.2290356
커스텀멜로우 동래점,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
엠폴햄,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
네이처리퍼블릭명륜역점,화장품; 비누 및 방향제 소매업,온천1동,부산광역시 동래구 온천동 489-4,부산광역시 동래구 중앙대로 1414,129.0797134,35.21256789
뷰티플렉스 부곡점,화장품; 비누 및 방향제 소매업,부곡2동,부산광역시 금정구 부곡동 295-31,부산광역시 금정구 동부곡로 3-1,129.0923517,35.22582221
타입원,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-21,부산광역시 금정구 장전로12번길 18-3,129.0879184,35.22853014
미샤 이마트부산금정점,화장품; 비누 및 방향제 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
J.J어패럴,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
장미,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
블랙야크키즈,유아용 의류 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
메가마트 동래점,화장품; 비누 및 방향제 소매업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
4F갤러리,예술품 및 골동품 소매업,부곡4동,부산광역시 금정구 부곡동 897-5,부산광역시 금정구 오시게로 12,129.0859202,35.21868802
유원,기타 의복 소매업,구서1동,부산광역시 금정구 구서동 319-6,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
대성상회,속옷 및 잠옷 소매업,온천1동,부산광역시 동래구 온천동 143-7,부산광역시 동래구 온천장로119번가길 10,129.0818672,35.22165951
롯데문구마트,문구용품 및 회화용품 소매업,구서2동,부산광역시 금정구 구서동 203-19,부산광역시 금정구 중앙대로1893번길 58,129.0880955,35.25342575
캉골키즈롯데동래,유아용 의류 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
나는네가예쁘다,화장품; 비누 및 방향제 소매업,명륜동,부산광역시 동래구 명륜동 553-5,부산광역시 동래구 명륜로129번길 20,129.0812782,35.20547597
우리나라,속옷 및 잠옷 소매업,장전2동,부산광역시 금정구 장전동 293-13,부산광역시 금정구 장전로12번길 54,129.0885049,35.22998889
로얄가든,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 478-19,부산광역시 금정구 장전로 55-5,129.0829118,35.22944549
쁘렝땅,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 422-12,부산광역시 금정구 금정로 47-1,129.0859524,35.22895154
무노,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-91,부산광역시 금정구 장전로12번길 35,129.0880165,35.2293575
럭셔리,가죽 및 모피 의복 소매업,장전2동,부산광역시 금정구 장전동 303-4,부산광역시 금정구 금정로60번길 23-5,129.0874495,35.22994402
옷가게,기타 의복 소매업,구서1동,부산광역시 금정구 구서동 258-3,부산광역시 금정구 금강로 464-1,129.08844,35.24886902
브루스마켓,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1266-5,부산광역시 동래구 아시아드대로 205,129.0657145,35.20264262
사중금갤러리,기념품; 관광 민예품 및 장식용품 소매업,온천3동,부산광역시 동래구 온천동 1441-17,부산광역시 동래구 충렬대로 154,129.0769281,35.20452338
도깨비문구,문구용품 및 회화용품 소매업,부곡1동,부산광역시 금정구 부곡동 322-18,부산광역시 금정구 동현로 39,129.0928704,35.22292957
민수헤어가발,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 779-5,부산광역시 동래구 중앙대로1367번길 70-20,129.0747922,35.2111925
케이민,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
제이제이지고트롯데 동래점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
보라패션,셔츠 및 블라우스 소매업,구서2동,부산광역시 금정구 구서동 194-6,부산광역시 금정구 구서중앙로 3,129.0909841,35.25468251
루밍,셔츠 및 블라우스 소매업,구서1동,부산광역시 금정구 구서동 87-9,부산광역시 금정구 구서로 12,129.089741,35.24734164
몽벨,기타 의복 소매업,온천1동,부산광역시 동래구 온천동 189-19,부산광역시 동래구 금강공원로 19,129.082143,35.218699
삼성물산롯데주 동래점,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
바탕미인화장품 보떼,화장품; 비누 및 방향제 소매업,구서1동,부산광역시 금정구 구서동 413-54,부산광역시 금정구 구서로 27,129.08811,35.24671197
키아라,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 304-5,부산광역시 금정구 금정로60번길 23-2,129.0876546,35.22980531
오스틴리드 부산대NC,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 산 30,부산광역시 금정구 산성로 872,129.0675766,35.23536773
기비롯데동래점 백화점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
센터폴,기타 의복 소매업,부곡3동,부산광역시 금정구 부곡동 13,부산광역시 금정구 무학송로 153,129.0940913,35.24478827
오스본,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
클럽클리오 부산대클럽,화장품; 비누 및 방향제 소매업,장전2동,부산광역시 금정구 장전동 414-12,부산광역시 금정구 금정로68번길 41,129.0887907,35.23042552
수아팜,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
디오,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
몽키,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 304-4,부산광역시 금정구 금정로60번길 23-6,129.0876352,35.22990477
지성문구프라자,문구용품 및 회화용품 소매업,장전2동,부산광역시 금정구 장전동 416-17,부산광역시 금정구 부산대학로 40,129.0869494,35.23143053
제니퍼,여자용 겉옷 소매업,명륜동,부산광역시 동래구 명륜동 433-5,부산광역시 동래구 명륜로 101,129.0831668,35.20290223
엠유스포츠,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
제니마켓,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 293-14,부산광역시 금정구 장전로12번길 46,129.0884114,35.22976522
토토로,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1441-9,부산광역시 동래구 중앙대로1307번길 36,129.0758928,35.2039644
더미니니,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-174,부산광역시 금정구 금정로60번길 32,129.08803,35.2294564
비주에스테틱,화장품; 비누 및 방향제 소매업,온천1동,부산광역시 동래구 온천동 149-11,부산광역시 동래구 금강공원로20번길 70,129.0833908,35.22197573
다모아문구,문구용품 및 회화용품 소매업,온천2동,부산광역시 동래구 온천동 1433-17,부산광역시 동래구 중앙대로1335번길 39-1,129.0755914,35.20679018
자연미인,화장품; 비누 및 방향제 소매업,명륜동,부산광역시 동래구 명륜동 401-12,부산광역시 동래구 명륜로94번길 15,129.0837288,35.20298267
지센두실점,여자용 겉옷 소매업,구서2동,부산광역시 금정구 구서동 177-18,부산광역시 금정구 중앙대로 1928,129.0916348,35.25649157
유닛,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
곰도링,문구용품 및 회화용품 소매업,장전2동,부산광역시 금정구 장전동 304-1,부산광역시 금정구 금정로68번길 26-16,129.0875314,35.23014086
동래롯데정호진매장 백화점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
에고이스트,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
캠브리지 동래점,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
내셔널지오그래픽,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
사나레,가방 및 기타 가죽제품 소매업,구서2동,부산광역시 금정구 구서동 769-16,부산광역시 금정구 금샘로 323,129.0840247,35.25233347
지오송지오 부산대점,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 422-24,부산광역시 금정구 부산대학로49번길 39,129.0855731,35.22957988
졸리메종,신발 소매업,장전2동,부산광역시 금정구 장전동 310-3,부산광역시 금정구 금정로68번길 2,129.0866212,35.23062516
아마란스뷰티라인,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 1247-4,부산광역시 동래구 사직북로28번길 207,129.0670293,35.20556695
리본,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
빠레,기타 의복 소매업,온천1동,부산광역시 동래구 온천동 189-17,부산광역시 동래구 금강공원로 23,129.0818832,35.21884765
샬롬,기타 중고 상품 소매업,부곡1동,부산광역시 금정구 부곡동 308-20,부산광역시 금정구 동부곡로6번길 3,129.0925087,35.22552212
에스엠에이치스포츠,신발 소매업,장전2동,부산광역시 금정구 장전동 415-3,부산광역시 금정구 금정로68번길 7,129.0870112,35.23084372
다올중고명품 부산대점,기타 중고 상품 소매업,장전2동,부산광역시 금정구 장전동 423-25,부산광역시 금정구 금강로 248-8,129.085245,35.23006314
리모사구서점,화장품; 비누 및 방향제 소매업,구서1동,부산광역시 금정구 구서동 413-6,부산광역시 금정구 수림로72번길 156,129.0880001,35.24628132
쥬빌라떼,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 293-97,부산광역시 금정구 장전로12번길 56,129.0886063,35.23008627
데일리,여자용 겉옷 소매업,구서1동,부산광역시 금정구 구서동 1059,부산광역시 금정구 금샘로 262,129.085865,35.24569636
스타일온뉴욕,여자용 겉옷 소매업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0805268,35.20270432
까멜리아,가방 및 기타 가죽제품 소매업,장전2동,부산광역시 금정구 장전동 312-39,부산광역시 금정구 금정로60번길 7-6,129.0869489,35.23012388
순수,화장품; 비누 및 방향제 소매업,부곡4동,부산광역시 금정구 부곡동 338-5,부산광역시 금정구 서동로 5,129.0912431,35.22199348
동래JH 롯데마트,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
야시,의복 액세서리 및 모조 장신구 소매업,구서1동,부산광역시 금정구 구서동 86-77,부산광역시 금정구 금정로233번길 73,129.0910517,35.24790474
위즈유,유아용 의류 소매업,부곡3동,부산광역시 금정구 부곡동 60-1,부산광역시 금정구 중앙대로 1752,129.0930167,35.24058951
허그,여자용 겉옷 소매업,부곡2동,부산광역시 금정구 부곡동 296-86,부산광역시 금정구 서부곡로16번길 36,129.0908442,35.22784882
엣지,기타 중고 상품 소매업,구서2동,부산광역시 금정구 구서동 731-17,부산광역시 금정구 구서중앙로40번길 41,129.0867888,35.25644911
에프앤에프,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
매점,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 1234-1,부산광역시 동래구 석사북로97번길 16,129.0671257,35.2063403
디올,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
블러썸,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 309-16,부산광역시 금정구 금정로68번길 6,129.0868621,35.23059397
롯데동래타임,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
시리즈,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
한마음의류,기타 중고 상품 소매업,장전2동,부산광역시 금정구 장전동 643-322,부산광역시 금정구 장전온천천로 29,129.0884996,35.22763699
베르사체,화장품; 비누 및 방향제 소매업,장전2동,부산광역시 금정구 장전동 415-17,부산광역시 금정구 부산대학로 33-22,129.0872848,35.23080295
디루치아노,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
에이원,화장품; 비누 및 방향제 소매업,부곡4동,부산광역시 금정구 부곡동 768-52,부산광역시 금정구 서동로49번길 5-6,129.0934097,35.21912641
스칼렛,여자용 겉옷 소매업,부곡1동,부산광역시 금정구 부곡동 324-19,부산광역시 금정구 부곡로 94,129.0914637,35.22417044
영샵,화장품; 비누 및 방향제 소매업,구서2동,부산광역시 금정구 구서동 194-1,부산광역시 금정구 구서중앙로15번길 1,129.0896005,35.25470642
PAT 부산두실,여자용 겉옷 소매업,구서2동,부산광역시 금정구 구서동 177-13,부산광역시 금정구 중앙대로 1932,129.0916301,35.25673496
비나허VinaHer,예술품 및 골동품 소매업,장전1동,부산광역시 금정구 장전동 158-27,부산광역시 금정구 금강로 347,129.08631,35.23905625
샙,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
폴라리스,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 293-173,부산광역시 금정구 금정로60번길 28,129.0878333,35.22949584
키이스롯데동래점 백화점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
통가죽의집,가방 및 기타 가죽제품 소매업,장전2동,부산광역시 금정구 장전동 653-9,부산광역시 금정구 온천장로125번길 20,129.084245,35.22274502
바이코모BYCOMO,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 304-5,부산광역시 금정구 금정로60번길 23-2,129.0876546,35.22980531
솔트,속옷 및 잠옷 소매업,장전2동,부산광역시 금정구 장전동 312-22,부산광역시 금정구 금정로68번길 12-16,129.0872441,35.23007373
구호동래 롯데점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
슈페리어,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
럭키바지양품,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
빈챈스,기타 중고 상품 소매업,구서2동,부산광역시 금정구 구서동 1009-29,부산광역시 금정구 두실로45번길 21,129.0860714,35.26060675
알럽앤트iloveant,유아용 의류 소매업,온천3동,부산광역시 동래구 온천동 1464-3,부산광역시 동래구 충렬대로86번길 86,129.070026,35.20294745
온천장다모아,신발 소매업,온천1동,부산광역시 동래구 온천동 1750-1,부산광역시 동래구 중앙대로 1520,129.0858956,35.21986895
롯데시스템 동래점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
아트스페이스리 갤러리,예술품 및 골동품 소매업,장전2동,부산광역시 금정구 장전동 503-7,부산광역시 금정구 금샘로 30-1,129.0773785,35.22865749
쥴리상점,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 309-3,부산광역시 금정구 금정로 64-2,129.0868449,35.23035096
유이즈,가죽 및 모피 의복 소매업,장전2동,부산광역시 금정구 장전동 293-196,부산광역시 금정구 장전로12번길 16,129.0878171,35.22843276
콜핑,기타 의복 소매업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
신디키즈,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
이소,의복 액세서리 및 모조 장신구 소매업,장전1동,부산광역시 금정구 장전동 391-10,부산광역시 금정구 금정로 102-1,129.0873481,35.23370356
범화당,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
프랑코페라로,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
줄앤짐,의복 액세서리 및 모조 장신구 소매업,부곡3동,부산광역시 금정구 부곡동 214-166,부산광역시 금정구 윤산로13번안길 3,129.0941676,35.2375057
리사,여자용 겉옷 소매업,부곡3동,부산광역시 금정구 부곡동 65-15,부산광역시 금정구 수림로 26,129.0897611,35.23999696
폰짝꿍,기념품; 관광 민예품 및 장식용품 소매업,장전2동,부산광역시 금정구 장전동 309-17,부산광역시 금정구 금정로68번길 10,129.0870702,35.23057236
롯데동래WAAC골프,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
인디고뱅크,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
정상,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
이마트금정 아모레,화장품; 비누 및 방향제 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
뷰티뷰,화장품; 비누 및 방향제 소매업,부곡3동,부산광역시 금정구 부곡동 225-6,부산광역시 금정구 중앙대로1685번길 24,129.089919,35.23673208
디팍스,가방 및 기타 가죽제품 소매업,장전2동,부산광역시 금정구 장전동 308-4,부산광역시 금정구 금정로68번길 22,129.087671,35.23044484
feel&me,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 302-22,부산광역시 금정구 금정로60번길 14,129.0871137,35.22969749
한섬 부산대지점,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 423-5,부산광역시 금정구 금강로 242,129.0849245,35.22955501
레몬트리,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 782-9,부산광역시 동래구 충렬대로107번길 114,129.073335,35.21174915
코인박스,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 312-17,부산광역시 금정구 금정로68번길 12-4,129.0870976,35.23035561
엄브로,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
드레스까페,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 293-114,부산광역시 금정구 장전로12번길 42,129.0884079,35.22963011
스튜디오H,그 외 기타 창작 및 예술관련 서비스업,구서1동,부산광역시 금정구 구서동 420-47,부산광역시 금정구 중앙대로1793번길 32,129.0916003,35.2436058
모모앤키키 아뜰공간,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 417-33,부산광역시 금정구 부산대학로50번길 12,129.0861801,35.2318403
서윤이네,가죽 및 모피 의복 소매업,장전2동,부산광역시 금정구 장전동 415-11,부산광역시 금정구 부산대학로 37,129.0871576,35.23098538
힐링샵,화장품; 비누 및 방향제 소매업,온천1동,부산광역시 동래구 온천동 154-36,부산광역시 동래구 온천장로 117,129.0846312,35.22109827
삐삐문방구,문구용품 및 회화용품 소매업,장전2동,부산광역시 금정구 장전동 636-64,부산광역시 금정구 금정로19번길 37,129.083737,35.22692609
라벨라,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 312-24,부산광역시 금정구 금정로68번길 12-22,129.0870335,35.22999626
근화당,화장품; 비누 및 방향제 소매업,명륜동,부산광역시 동래구 명륜동 533-193,부산광역시 동래구 충렬대로 175-8,129.0793274,35.20431998
밀레,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
쉬즈미스,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
코코리따NC 부산대점,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
모니카,여자용 겉옷 소매업,구서1동,부산광역시 금정구 구서동 409-17,부산광역시 금정구 구서로 28,129.0879941,35.24690321
씨엔엘()주 온천점,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 153-24,부산광역시 동래구 온천장로 123,129.0847431,35.22161
빈폴남성,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
사이먼스포츠드림랜드,게임용구; 인형 및 장난감 소매업,구서2동,부산광역시 금정구 구서동 655-22,부산광역시 금정구 금강로 561,129.0875651,35.25758918
더워킹컴퍼니동래롯데,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
사랑패션,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1468-2,부산광역시 동래구 충렬대로108번길 92,129.0734907,35.20276198
